,last_move,predicted_position,target_position,shape,region,color,steps,time,total_steps_taken
120,up,[  9 -11],[2 2],U,top left,cyan,20,3.7529451847076416,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
121,right,[29  9],[ 9 12],X,center,red,20,3.725794553756714,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
122,up,[  9 -11],[8 6],Z,center,yellow,20,3.716747760772705,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
123,up,[14  8],[3 6],W,left,red,20,3.691039562225342,"['right', 'right', 'right', 'right', 'up', 'right', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
124,right,[29  9],[ 8 13],Z,bottom,yellow,20,3.705944538116455,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
125,up,[12 10],[ 2 15],P,bottom left,red,20,3.7691309452056885,"['down', 'right', 'right', 'right', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
126,up,[12 -8],[9 3],W,top,yellow,20,3.741861343383789,"['right', 'right', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
127,down,[12  8],[4 7],T,left,green,20,3.715322494506836,"['right', 'right', 'right', 'up', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
128,right,[29  9],[11 10],X,center,red,20,3.742074489593506,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
129,right,[27  7],[2 7],U,left,blue,20,3.7109739780426025,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
130,down,[ 9 29],[ 2 15],U,bottom left,red,20,3.742764472961426,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down']"
131,right,[29  9],[ 7 14],Z,bottom,blue,20,3.7472171783447266,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
132,right,[29  9],[11 10],U,center,magenta,20,3.7469420433044434,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
133,down,[ 9 11],[ 4 14],Z,bottom left,red,20,3.728123903274536,"['down', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
134,right,[29  9],[12  8],W,center,blue,20,3.7466235160827637,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
135,right,[29  9],[15 16],T,bottom right,magenta,20,3.722147226333618,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
136,up,[15 -5],[5 4],W,top left,magenta,20,3.7059082984924316,"['right', 'up', 'right', 'right', 'up', 'up', 'up', 'up', 'right', 'up', 'up', 'up', 'right', 'up', 'right', 'up', 'up', 'up', 'up', 'up']"
137,right,[29  9],[16  9],P,right,magenta,20,3.722325086593628,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
138,right,[29  9],[ 8 13],X,bottom,magenta,20,3.775599479675293,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
139,right,[29  9],[9 7],W,center,yellow,20,3.7168006896972656,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
140,right,[27  9],[14 14],W,bottom right,blue,20,3.7336173057556152,"['right', 'down', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
141,up,[11 -9],[6 3],U,top,cyan,20,3.736844062805176,"['right', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
142,right,[23  3],[12  2],X,top,cyan,20,3.7082159519195557,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right']"
143,up,[15 -5],[2 2],X,top left,red,20,3.7287003993988037,"['up', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
144,up,[  9 -11],[6 3],W,top,yellow,20,3.7313873767852783,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
145,up,[ 9 13],[ 3 10],Z,left,green,20,3.730595111846924,"['down', 'down', 'down', 'down', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
146,up,[16 -4],[8 9],P,center,red,20,3.7230453491210938,"['right', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
147,right,[29  9],[ 7 10],U,center,red,20,3.7056162357330322,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
148,right,[29  9],[ 8 13],T,bottom,cyan,20,3.71958327293396,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
149,right,[29  9],[10  6],X,center,yellow,20,3.7289934158325195,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
150,right,[29  9],[4 6],T,left,green,20,3.740748643875122,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
151,right,[29  9],[11  9],W,center,green,20,3.72456431388855,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
152,up,[11 -9],[9 4],Z,top,red,20,3.7577290534973145,"['up', 'right', 'up', 'up', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
153,right,[29  9],[3 6],W,left,yellow,20,3.753584146499634,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
154,down,[9 9],[ 5 13],P,bottom left,red,20,3.7260401248931885,"['up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
155,up,[  9 -11],[11  4],T,top,cyan,20,3.7287778854370117,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
156,right,[29  9],[10 11],Z,center,red,20,3.736323595046997,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
157,up,[  9 -11],[12  5],Z,top,green,20,3.7251758575439453,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
158,down,[9 7],[ 3 16],X,bottom left,red,20,3.688051462173462,"['up', 'up', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
159,right,[29  9],[14 16],X,bottom right,red,20,3.712554693222046,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
160,right,[29  9],[6 8],T,center,green,20,3.703831434249878,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
161,right,[29  9],[13  8],P,right,red,20,3.705965280532837,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
162,right,[29  9],[13 13],U,bottom right,yellow,20,3.7608563899993896,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
163,right,[20  0],[9 4],U,top,green,20,3.6877310276031494,"['right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right']"
164,up,[17 -3],[6 4],P,top,green,20,3.742030382156372,"['right', 'right', 'right', 'right', 'up', 'up', 'up', 'right', 'right', 'right', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
165,right,[29  9],[11  7],Z,center,blue,20,3.711498498916626,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
166,right,[29  9],[ 8 16],T,bottom,yellow,20,3.681997060775757,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
167,right,[29  9],[7 7],P,center,cyan,20,3.7241768836975098,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
168,right,[29  9],[6 7],T,center,magenta,20,3.7057433128356934,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
169,right,[29  9],[4 8],U,left,magenta,20,3.7268500328063965,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
170,down,[12 14],[ 4 11],T,left,green,20,3.7152721881866455,"['down', 'right', 'down', 'down', 'right', 'down', 'right', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
171,right,[29  9],[ 6 16],X,bottom,blue,20,3.716271162033081,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
172,right,[29  9],[15  5],X,top right,magenta,20,3.7160110473632812,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
173,right,[29  9],[ 9 15],W,bottom,green,20,3.698869466781616,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
174,right,[29  9],[15 10],Z,right,cyan,20,3.7335495948791504,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
175,right,[29  9],[ 6 16],T,bottom,blue,20,3.7232487201690674,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
176,right,[29  9],[ 2 14],Z,bottom left,yellow,20,3.7428689002990723,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
177,right,[27  7],[4 5],U,top left,cyan,20,3.7457101345062256,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
178,right,[29  9],[ 7 16],X,bottom,magenta,20,3.7348368167877197,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
179,right,[29  9],[15  2],W,top right,red,20,3.705065965652466,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
180,up,[  9 -11],[12  5],Z,top,cyan,20,3.7110097408294678,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
181,right,[29  9],[10 12],P,center,cyan,20,3.687990188598633,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
182,down,[9 9],[ 2 14],W,bottom left,red,20,3.722480297088623,"['up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
183,right,[29  9],[8 6],U,center,yellow,20,3.697601795196533,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
184,right,[29  9],[11  8],W,center,cyan,20,3.723630666732788,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
185,right,[29  9],[16  9],U,right,yellow,20,3.7362959384918213,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
186,right,[29  9],[15  6],P,right,magenta,20,3.741983413696289,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
187,right,[28  8],[12  5],U,top,red,20,3.7087674140930176,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
188,right,[28  8],[16 14],P,bottom right,magenta,20,3.723177671432495,"['up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
189,up,[  9 -11],[7 5],T,top,blue,20,3.7132914066314697,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
190,right,[29  9],[ 8 12],U,center,cyan,20,3.7290873527526855,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
191,right,[29  9],[15 16],W,bottom right,blue,20,3.747663974761963,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
192,right,[29  9],[10  8],Z,center,red,20,3.723496198654175,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
193,up,[  9 -11],[ 5 14],Z,bottom left,red,20,3.718573808670044,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
194,up,[9 5],[10  2],W,top,red,20,3.7394778728485107,"['up', 'up', 'up', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
195,right,[29  9],[13  6],X,right,green,20,3.730024576187134,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
196,right,[29  9],[6 4],U,top,red,20,3.6584689617156982,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
197,down,[12 12],[ 3 10],P,left,red,20,3.635481357574463,"['right', 'right', 'right', 'down', 'down', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
198,right,[29  9],[13  6],T,right,magenta,20,3.716590642929077,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
199,right,[29  9],[ 6 16],P,bottom,cyan,20,3.7246689796447754,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
200,right,[29  9],[ 6 13],T,bottom,magenta,20,3.7416040897369385,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
201,right,[29  9],[10 13],U,bottom,green,20,3.737356662750244,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
202,up,[16 -4],[ 4 15],X,bottom left,magenta,20,3.7103044986724854,"['right', 'right', 'right', 'right', 'right', 'right', 'up', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
203,up,[14  8],[2 9],P,left,green,20,3.7249577045440674,"['right', 'right', 'up', 'right', 'right', 'right', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
204,right,[29  9],[8 9],W,center,magenta,20,3.7130374908447266,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
205,right,[29  9],[15 16],U,bottom right,green,20,3.7973992824554443,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
206,right,[29  9],[6 5],P,top,magenta,20,3.7368364334106445,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
207,right,[29  9],[ 8 13],W,bottom,blue,20,3.7406389713287354,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
208,up,[  9 -11],[7 5],U,top,green,20,3.733982801437378,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
209,right,[29  9],[16 13],X,bottom right,yellow,20,3.740054130554199,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
210,right,[28  8],[ 6 13],W,bottom,magenta,20,3.7190093994140625,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
211,right,[29  9],[14  6],Z,right,yellow,20,3.7173426151275635,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
212,right,[29  9],[15 16],Z,bottom right,red,20,3.7208733558654785,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
213,right,[29  9],[12  5],X,top,magenta,20,3.7159719467163086,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
214,down,[12 10],[ 3 10],T,left,yellow,20,3.722127914428711,"['down', 'right', 'right', 'right', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
215,up,[11 -9],[9 4],Z,top,blue,20,3.717175245285034,"['up', 'up', 'up', 'up', 'right', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
216,right,[29  9],[8 6],X,center,magenta,20,3.7297043800354004,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
217,right,[29  9],[4 2],W,top left,magenta,20,3.7153117656707764,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
218,right,[29  9],[ 9 10],X,center,magenta,20,3.7011101245880127,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
219,right,[29  9],[ 6 13],P,bottom,yellow,20,3.713193416595459,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
220,right,[29  9],[ 7 16],U,bottom,blue,20,3.719376564025879,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
221,right,[29  9],[16 13],Z,bottom right,magenta,20,3.7176082134246826,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
222,up,[  9 -11],[12  5],T,top,green,20,3.72689151763916,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
223,right,[29  9],[ 3 16],U,bottom left,magenta,20,3.709561824798584,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
224,right,[29  9],[ 8 10],Z,center,red,20,3.7200868129730225,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
225,up,[9 5],[8 3],W,top,green,20,3.7098724842071533,"['up', 'up', 'up', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
226,right,[29  9],[10 10],X,center,yellow,20,3.6607651710510254,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
227,right,[29  9],[13 14],P,bottom right,green,20,3.717116117477417,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
228,right,[29  9],[11  4],X,top,cyan,20,3.747239351272583,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
229,right,[29  9],[4 8],P,left,cyan,20,3.718707799911499,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
230,right,[24  4],[6 5],Z,top,blue,20,3.7324047088623047,"['right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
231,right,[29  9],[13  5],T,top right,green,20,3.7283310890197754,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
232,up,[  9 -11],[10  3],X,top,red,20,3.727475166320801,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
233,right,[29  9],[8 6],X,center,yellow,20,3.69941782951355,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
234,up,[12 -8],[9 4],T,top,red,20,3.7021186351776123,"['up', 'up', 'up', 'up', 'right', 'right', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
235,up,[  9 -11],[11  4],Z,top,cyan,20,3.701902389526367,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
236,right,[29  9],[12  3],T,top,green,20,3.7257723808288574,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
237,right,[29  9],[3 7],X,left,cyan,20,3.7375881671905518,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
238,down,[ 9 11],[ 3 11],X,left,green,20,3.718397855758667,"['down', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
239,up,[14 -6],[3 4],T,top left,yellow,20,3.6904244422912598,"['up', 'right', 'right', 'right', 'up', 'right', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
