,last_move,predicted_position,target_position,shape,region,color,steps,time,total_steps_taken
187,down,[14 10],[9 5],W,top,green,20,21.363860607147217,"['right', 'right', 'right', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'down']"
188,left,[7 9],[ 5 12],P,left,blue,20,21.4152090549469,"['left', 'right', 'right', 'left', 'left', 'right', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'right', 'right', 'left', 'left', 'left', 'left']"
189,grip,[16  2],[16  2],T,top right,magenta,15,17.174912452697754,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'right', 'up', 'right', 'right', 'right', 'up', 'right', 'grip']"
190,grip,[8 5],[8 5],W,top,green,6,6.8374693393707275,"['up', 'up', 'up', 'up', 'left', 'grip']"
191,grip,[11  2],[11  2],Z,top,yellow,10,11.031723976135254,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
192,grip,[11  5],[11  5],T,top,yellow,7,7.892537355422974,"['up', 'up', 'up', 'right', 'up', 'right', 'grip']"
193,grip,[7 5],[7 4],U,top,red,7,7.878015756607056,"['up', 'up', 'up', 'up', 'left', 'left', 'grip']"
194,grip,[14 12],[14 12],W,right,green,9,9.985107183456421,"['right', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
195,grip,[16  2],[16  2],Z,top right,magenta,15,17.451225519180298,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
196,grip,[ 9 11],[ 9 11],W,center,blue,3,3.541626453399658,"['down', 'down', 'grip']"
197,grip,[ 4 10],[ 4 10],Z,left,red,7,7.801677227020264,"['left', 'left', 'left', 'left', 'left', 'down', 'grip']"
198,grip,[ 5 16],[ 5 16],P,bottom left,red,12,13.159282922744751,"['down', 'left', 'down', 'left', 'down', 'down', 'down', 'left', 'down', 'left', 'down', 'grip']"
199,grip,[ 6 14],[ 6 14],Z,bottom,blue,9,10.008660316467285,"['down', 'down', 'down', 'left', 'left', 'down', 'left', 'down', 'grip']"
200,grip,[4 6],[4 6],X,left,green,9,9.878928422927856,"['left', 'up', 'left', 'up', 'left', 'up', 'left', 'left', 'grip']"
201,grip,[ 3 10],[ 3 10],P,left,blue,8,8.863696098327637,"['left', 'left', 'left', 'left', 'left', 'left', 'down', 'grip']"
202,grip,[13  3],[13  3],X,top right,yellow,11,12.073699235916138,"['up', 'up', 'up', 'up', 'right', 'right', 'up', 'right', 'up', 'right', 'grip']"
203,grip,[ 3 16],[ 3 16],Z,bottom left,red,14,15.40822720527649,"['down', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'grip']"
204,grip,[12  3],[12  3],X,top,yellow,10,11.095284461975098,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'up', 'right', 'grip']"
205,grip,[4 6],[4 6],P,left,blue,9,9.912336587905884,"['up', 'left', 'left', 'up', 'left', 'left', 'left', 'up', 'grip']"
206,grip,[11  5],[11  5],P,top,red,7,7.773609638214111,"['up', 'up', 'right', 'up', 'right', 'up', 'grip']"
207,grip,[10 14],[10 14],Z,bottom,red,7,7.7329628467559814,"['down', 'down', 'down', 'down', 'down', 'right', 'grip']"
208,grip,[ 7 10],[ 7 10],P,center,yellow,4,4.644842147827148,"['left', 'left', 'down', 'grip']"
209,right,[10  6],[11  5],W,top,red,20,21.424455642700195,"['up', 'up', 'up', 'left', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'right']"
210,grip,[15 11],[15 11],P,right,green,9,9.959641456604004,"['right', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'grip']"
211,grip,[10 14],[10 14],W,bottom,yellow,7,7.861745595932007,"['down', 'down', 'down', 'down', 'down', 'right', 'grip']"
212,grip,[4 6],[4 6],W,left,red,9,9.980933904647827,"['left', 'up', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
213,grip,[11 17],[11 16],U,bottom,red,11,12.13854455947876,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'grip']"
214,grip,[16 12],[16 12],X,right,magenta,11,12.088402032852173,"['right', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
215,grip,[ 9 16],[ 9 16],W,bottom,green,8,8.932141780853271,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'grip']"
216,grip,[ 3 14],[ 3 14],W,bottom left,blue,12,13.06893277168274,"['left', 'down', 'down', 'left', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'grip']"
217,grip,[ 4 13],[ 4 13],Z,bottom left,red,10,10.993368864059448,"['left', 'left', 'left', 'down', 'left', 'down', 'down', 'left', 'down', 'grip']"
218,grip,[11  5],[11  5],U,top,yellow,7,7.763701915740967,"['up', 'up', 'up', 'right', 'up', 'right', 'grip']"
219,grip,[8 4],[8 4],W,top,red,7,7.818863391876221,"['up', 'up', 'up', 'up', 'up', 'left', 'grip']"
220,grip,[3 7],[3 7],W,left,yellow,9,9.999319553375244,"['left', 'left', 'left', 'left', 'up', 'up', 'left', 'left', 'grip']"
221,grip,[9 5],[9 5],T,top,blue,5,5.7036333084106445,"['up', 'up', 'up', 'up', 'grip']"
222,grip,[13  7],[13  7],T,right,yellow,7,7.774567365646362,"['right', 'right', 'right', 'up', 'up', 'right', 'grip']"
223,grip,[16 14],[16 13],P,bottom right,magenta,13,14.882538080215454,"['down', 'right', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'down', 'grip']"
224,grip,[ 9 11],[ 9 11],X,center,cyan,3,3.5134201049804688,"['down', 'down', 'grip']"
225,grip,[ 8 10],[ 8 10],X,center,magenta,3,3.4628121852874756,"['down', 'left', 'grip']"
226,grip,[13  9],[13  9],W,right,blue,5,5.761560440063477,"['right', 'right', 'right', 'right', 'grip']"
227,grip,[11  3],[11  3],Z,top,red,9,9.940776109695435,"['up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
228,grip,[10  2],[10  2],P,top,green,9,9.907639741897583,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'grip']"
229,right,[11 11],[15 11],U,right,green,20,21.21307134628296,"['right', 'right', 'right', 'right', 'down', 'left', 'right', 'down', 'left', 'right', 'right', 'left', 'left', 'left', 'right', 'right', 'left', 'left', 'left', 'right']"
230,grip,[14 11],[15 11],P,right,magenta,8,8.867366075515747,"['right', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
231,grip,[5 6],[5 6],Z,left,yellow,8,8.936362028121948,"['up', 'left', 'left', 'up', 'left', 'up', 'left', 'grip']"
232,grip,[14 11],[14 11],P,right,blue,8,8.85993218421936,"['right', 'right', 'right', 'right', 'down', 'down', 'right', 'grip']"
233,grip,[13 14],[13 14],X,bottom right,green,10,10.883556842803955,"['down', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'down', 'grip']"
234,grip,[14 16],[14 16],P,bottom right,yellow,13,14.184243440628052,"['down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'grip']"
235,grip,[ 8 16],[ 8 16],Z,bottom,magenta,9,9.918348550796509,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'grip']"
236,grip,[ 4 16],[ 5 16],P,bottom left,red,13,14.203863143920898,"['down', 'down', 'down', 'down', 'left', 'left', 'left', 'down', 'down', 'left', 'down', 'left', 'grip']"
237,grip,[11  5],[11  5],X,top,cyan,7,7.748638391494751,"['up', 'up', 'up', 'right', 'up', 'right', 'grip']"
238,grip,[13  9],[13  9],W,right,blue,5,5.700863838195801,"['right', 'right', 'right', 'right', 'grip']"
239,grip,[ 8 11],[ 8 11],W,center,blue,4,4.550675630569458,"['down', 'down', 'left', 'grip']"
240,grip,[13 11],[13 11],T,right,cyan,7,7.801774024963379,"['right', 'down', 'right', 'right', 'down', 'right', 'grip']"
241,grip,[15 10],[15 10],W,right,red,8,8.861393928527832,"['right', 'right', 'right', 'right', 'right', 'right', 'down', 'grip']"
242,right,[9 7],[5 6],X,left,red,20,21.43716835975647,"['left', 'up', 'left', 'right', 'right', 'left', 'left', 'up', 'right', 'left', 'right', 'right', 'left', 'left', 'right', 'left', 'right', 'right', 'left', 'right']"
243,grip,[15  6],[15  6],T,right,green,10,10.986631631851196,"['right', 'right', 'right', 'up', 'right', 'up', 'right', 'up', 'right', 'grip']"
244,grip,[ 5 16],[ 5 16],W,bottom left,yellow,12,13.072845697402954,"['down', 'down', 'down', 'left', 'down', 'left', 'down', 'down', 'left', 'down', 'left', 'grip']"
245,grip,[11 12],[11 11],P,center,magenta,6,6.758313417434692,"['down', 'down', 'right', 'down', 'right', 'grip']"
246,down,[9 9],[9 9],T,center,magenta,20,21.386638402938843,"['up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
247,right,[15 15],[15 16],U,bottom right,green,20,21.25129199028015,"['right', 'right', 'down', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'left', 'right', 'left', 'left', 'right', 'right', 'left', 'right', 'right']"
248,grip,[6 6],[6 6],P,center,cyan,7,7.83606743812561,"['up', 'left', 'left', 'up', 'left', 'up', 'grip']"
249,grip,[9 6],[9 6],U,center,green,4,4.602266073226929,"['up', 'up', 'up', 'grip']"
250,grip,[11  9],[11  9],U,center,red,3,3.4918267726898193,"['right', 'right', 'grip']"
251,grip,[ 8 11],[ 8 11],P,center,magenta,4,4.553823709487915,"['down', 'down', 'left', 'grip']"
252,right,[6 8],[4 9],Z,left,blue,20,21.34172797203064,"['up', 'left', 'left', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
253,grip,[16 11],[16 11],W,right,magenta,10,10.95152735710144,"['right', 'right', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'grip']"
254,grip,[13  4],[13  4],W,top right,cyan,10,11.629796981811523,"['up', 'up', 'right', 'up', 'right', 'up', 'right', 'up', 'right', 'grip']"
255,grip,[15 15],[15 15],X,bottom right,blue,13,14.383549690246582,"['down', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'grip']"
256,down,[ 6 10],[ 9 12],W,center,magenta,20,21.31619095802307,"['down', 'left', 'left', 'up', 'down', 'left', 'up', 'down', 'right', 'left', 'up', 'down', 'right', 'left', 'up', 'down', 'right', 'left', 'up', 'down']"
257,grip,[4 3],[4 3],P,top left,yellow,12,13.251243352890015,"['up', 'up', 'up', 'up', 'left', 'left', 'left', 'up', 'left', 'up', 'left', 'grip']"
258,left,[ 8 16],[ 5 16],U,bottom left,cyan,20,22.464125156402588,"['down', 'down', 'down', 'down', 'right', 'down', 'left', 'down', 'left', 'down', 'left', 'right', 'right', 'left', 'left', 'left', 'right', 'right', 'right', 'left']"
259,grip,[9 4],[9 4],W,top,yellow,6,6.777932643890381,"['up', 'up', 'up', 'up', 'up', 'grip']"
260,grip,[16 12],[16 12],W,right,green,11,12.051932096481323,"['right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'grip']"
261,left,[ 3 15],[ 2 15],P,bottom left,cyan,20,22.350972414016724,"['right', 'left', 'right', 'left', 'right', 'down', 'left', 'right', 'left', 'left', 'left', 'left', 'down', 'down', 'down', 'down', 'left', 'left', 'down', 'left']"
262,grip,[16  5],[16  5],U,top right,magenta,12,13.859011173248291,"['right', 'up', 'right', 'right', 'up', 'up', 'right', 'right', 'up', 'right', 'right', 'grip']"
263,grip,[ 9 15],[ 9 15],X,bottom,magenta,7,7.806995630264282,"['down', 'down', 'down', 'down', 'down', 'down', 'grip']"
264,down,[5 9],[ 6 14],U,bottom,red,20,21.436550855636597,"['left', 'down', 'left', 'left', 'down', 'up', 'up', 'left', 'down', 'up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'up', 'down']"
265,grip,[ 7 15],[ 7 15],Z,bottom,blue,9,9.934307098388672,"['down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'grip']"
266,right,[8 4],[7 4],W,top,yellow,20,21.370505809783936,"['up', 'up', 'up', 'up', 'up', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
267,left,[ 9 15],[16 12],T,right,green,20,21.571951389312744,"['down', 'down', 'down', 'down', 'down', 'left', 'down', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'left', 'right', 'left']"
268,grip,[11 10],[11 10],U,center,magenta,4,4.594280958175659,"['right', 'down', 'right', 'grip']"
269,down,[13 15],[12 15],X,bottom,blue,20,21.3111732006073,"['down', 'down', 'down', 'right', 'right', 'right', 'down', 'up', 'down', 'up', 'up', 'up', 'down', 'up', 'down', 'right', 'down', 'down', 'down', 'down']"
270,grip,[12 11],[12 11],P,center,blue,6,6.705591917037964,"['right', 'down', 'right', 'right', 'down', 'grip']"
271,grip,[12 15],[12 15],W,bottom,cyan,10,10.94695496559143,"['down', 'down', 'down', 'right', 'down', 'down', 'right', 'down', 'right', 'grip']"
272,grip,[14  5],[14  5],W,top right,blue,10,10.922195434570312,"['up', 'right', 'right', 'right', 'up', 'up', 'right', 'up', 'right', 'grip']"
273,grip,[ 5 15],[ 5 15],P,bottom left,blue,11,12.089450597763062,"['down', 'down', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'grip']"
274,grip,[4 6],[4 6],U,left,magenta,9,9.884145498275757,"['left', 'left', 'up', 'left', 'up', 'left', 'up', 'left', 'grip']"
275,grip,[4 4],[4 4],Z,top left,green,11,12.012770891189575,"['up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
276,grip,[12  3],[13  3],T,top right,green,12,13.053184032440186,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'right', 'up', 'left', 'right', 'grip']"
277,right,[21  1],[14  6],Z,right,yellow,20,21.370407581329346,"['right', 'right', 'up', 'up', 'right', 'right', 'up', 'up', 'right', 'right', 'up', 'right', 'up', 'right', 'right', 'up', 'right', 'right', 'up', 'right']"
278,grip,[9 7],[ 3 14],T,bottom left,yellow,3,3.5260961055755615,"['up', 'up', 'grip']"
279,grip,[13  9],[13  9],X,right,cyan,5,5.685595273971558,"['right', 'right', 'right', 'right', 'grip']"
280,grip,[12 15],[12 15],T,bottom,red,10,11.11639952659607,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
281,grip,[16  7],[16  7],P,right,red,10,10.90072774887085,"['right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'up', 'grip']"
282,grip,[ 2 11],[ 2 11],P,left,green,10,11.034970045089722,"['left', 'left', 'left', 'left', 'left', 'left', 'down', 'down', 'left', 'grip']"
283,grip,[14 15],[14 15],X,bottom right,blue,12,13.053399085998535,"['down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'grip']"
284,grip,[ 8 14],[ 8 14],T,bottom,blue,7,7.809563875198364,"['down', 'down', 'down', 'down', 'left', 'down', 'grip']"
285,grip,[15 11],[15 11],X,right,red,9,9.919456243515015,"['right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'grip']"
286,grip,[ 8 16],[ 7 16],T,bottom,red,9,10.034207582473755,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'grip']"
287,left,[ 9 13],[ 4 16],P,bottom left,yellow,20,21.263936519622803,"['down', 'down', 'down', 'right', 'left', 'right', 'down', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
288,grip,[14 16],[14 16],Z,bottom right,green,13,14.157488107681274,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'grip']"
289,grip,[9 2],[9 2],T,top,blue,8,8.82242727279663,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'grip']"
290,grip,[ 2 15],[ 6 14],U,bottom,blue,17,18.82576870918274,"['down', 'left', 'left', 'down', 'left', 'left', 'down', 'left', 'down', 'down', 'down', 'left', 'right', 'left', 'cyan', 'left', 'grip']"
291,grip,[13  3],[13  3],U,top right,magenta,11,12.660291194915771,"['up', 'up', 'up', 'up', 'right', 'right', 'up', 'right', 'up', 'right', 'grip']"
292,grip,[14  7],[13  7],W,right,red,8,8.856072664260864,"['right', 'right', 'right', 'up', 'right', 'up', 'right', 'grip']"
293,grip,[12 15],[12 15],Z,bottom,green,16,17.469780921936035,"['down', 'down', 'down', 'right', 'down', 'right', 'down', 'down', 'right', 'down', 'up', 'down', 'up', 'down', 'up', 'grip']"
294,right,[19 13],[16 11],P,right,cyan,20,21.32678246498108,"['right', 'right', 'right', 'right', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'up', 'down', 'up', 'down', 'up', 'down', 'right', 'right', 'right']"
295,grip,[15  3],[15  3],W,top right,blue,13,14.15376353263855,"['up', 'up', 'up', 'right', 'up', 'right', 'right', 'right', 'up', 'right', 'up', 'right', 'grip']"
296,grip,[11 11],[11 11],Z,center,magenta,5,5.666518688201904,"['down', 'right', 'down', 'right', 'grip']"
297,grip,[15 13],[15 13],Z,bottom right,magenta,11,12.709001302719116,"['right', 'right', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right', 'grip']"
298,grip,[ 3 12],[ 3 12],X,left,blue,10,10.897052764892578,"['left', 'left', 'left', 'left', 'down', 'left', 'down', 'down', 'left', 'grip']"
299,grip,[5 4],[5 4],Z,top left,red,12,13.187228202819824,"['up', 'left', 'up', 'up', 'left', 'left', 'up', 'left', 'up', 'down', 'up', 'grip']"
300,left,[13  9],[ 2 15],Z,bottom left,cyan,20,22.742475509643555,"['left', 'right', 'right', 'right', 'right', 'right', 'right', 'left', 'right', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'left', 'right', 'left']"
301,grip,[ 5 14],[ 5 14],W,bottom left,green,10,11.145697116851807,"['down', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'grip']"
302,down,[9 9],[10 14],T,bottom,magenta,20,21.521103620529175,"['down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'down', 'down', 'up', 'up', 'up', 'down', 'up', 'up', 'down', 'up', 'down']"
303,grip,[ 8 14],[ 8 14],X,bottom,red,7,7.773876428604126,"['down', 'down', 'down', 'down', 'left', 'down', 'grip']"
304,grip,[6 6],[6 6],Z,center,magenta,7,7.867990970611572,"['up', 'up', 'left', 'left', 'left', 'up', 'grip']"
305,grip,[15 13],[15 13],P,bottom right,red,11,12.082308530807495,"['right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
306,grip,[ 4 11],[ 5 11],T,left,magenta,8,8.826591968536377,"['left', 'left', 'left', 'down', 'down', 'left', 'left', 'grip']"
307,grip,[7 4],[ 4 16],P,bottom left,cyan,20,22.92998242378235,"['up', 'up', 'up', 'left', 'down', 'up', 'down', 'up', 'up', 'down', 'up', 'left', 'down', 'up', 'down', 'up', 'down', 'up', 'up', 'grip']"
308,grip,[ 9 12],[ 9 12],U,center,blue,4,4.643894910812378,"['down', 'down', 'down', 'grip']"
309,grip,[11  8],[11  8],U,center,green,4,4.603425741195679,"['right', 'right', 'up', 'grip']"
310,grip,[ 9 13],[ 9 13],P,bottom,blue,5,5.6549201011657715,"['down', 'down', 'down', 'down', 'grip']"
311,grip,[ 3 15],[ 3 15],U,bottom left,magenta,13,15.062629461288452,"['down', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'left', 'grip']"
312,grip,[15 16],[15 16],W,bottom right,red,14,15.331326246261597,"['down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'grip']"
313,grip,[3 7],[3 7],U,left,red,9,9.925586223602295,"['left', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'grip']"
314,up,[ 6 12],[2 3],Z,top left,magenta,20,22.778552770614624,"['left', 'left', 'up', 'down', 'down', 'down', 'down', 'left', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
315,up,[10  6],[15 15],Z,bottom right,cyan,20,22.644326210021973,"['up', 'up', 'up', 'down', 'up', 'up', 'down', 'right', 'up', 'down', 'up', 'down', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'up']"
316,grip,[ 6 12],[ 7 12],P,center,magenta,7,7.843076944351196,"['down', 'down', 'left', 'left', 'down', 'left', 'grip']"
317,grip,[4 4],[4 4],X,top left,cyan,11,12.852387428283691,"['up', 'up', 'up', 'left', 'up', 'left', 'left', 'up', 'left', 'left', 'grip']"
318,grip,[6 7],[6 6],T,center,blue,6,6.728305816650391,"['up', 'up', 'left', 'left', 'left', 'grip']"
319,grip,[5 4],[6 4],U,top,yellow,10,11.002323627471924,"['up', 'up', 'left', 'left', 'up', 'left', 'up', 'left', 'up', 'grip']"
320,grip,[12  5],[12  5],Z,top,yellow,8,8.917090654373169,"['up', 'up', 'right', 'up', 'right', 'up', 'right', 'grip']"
321,grip,[ 5 16],[ 5 16],T,bottom left,blue,12,13.182600498199463,"['down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'down', 'left', 'left', 'grip']"
322,up,[ 4 10],[ 5 16],X,bottom left,green,20,21.24829125404358,"['left', 'left', 'left', 'down', 'left', 'left', 'down', 'up', 'down', 'up', 'down', 'up', 'up', 'down', 'up', 'down', 'up', 'down', 'down', 'up']"
323,grip,[12  9],[13  9],T,right,cyan,4,4.57011866569519,"['right', 'right', 'right', 'grip']"
324,grip,[12 13],[9 9],W,center,green,8,8.797610759735107,"['down', 'down', 'down', 'right', 'right', 'down', 'right', 'grip']"
325,grip,[13 11],[13 11],W,right,yellow,7,7.770642995834351,"['right', 'right', 'down', 'right', 'down', 'right', 'grip']"
326,grip,[4 5],[4 5],U,top left,green,10,11.020802736282349,"['up', 'left', 'up', 'up', 'left', 'left', 'left', 'up', 'left', 'grip']"
327,grip,[ 2 10],[ 2 10],Z,left,blue,9,9.988582372665405,"['left', 'left', 'left', 'left', 'left', 'left', 'down', 'left', 'grip']"
328,grip,[3 7],[3 7],Z,left,blue,9,9.866000175476074,"['left', 'up', 'left', 'left', 'up', 'left', 'left', 'left', 'grip']"
329,grip,[14  3],[14  3],X,top right,magenta,12,13.908620595932007,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'right', 'up', 'right', 'right', 'grip']"
330,grip,[ 9 11],[ 9 11],X,center,yellow,3,3.517723560333252,"['down', 'down', 'grip']"
331,grip,[4 4],[4 4],P,top left,red,11,12.099176168441772,"['up', 'up', 'up', 'left', 'left', 'left', 'up', 'left', 'up', 'left', 'grip']"
332,down,[3 7],[5 6],P,left,green,20,21.453162908554077,"['left', 'left', 'up', 'left', 'up', 'left', 'left', 'down', 'up', 'left', 'up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'down']"
333,grip,[5 9],[5 9],P,left,green,5,5.664321422576904,"['left', 'left', 'left', 'left', 'grip']"
334,grip,[11  9],[11  9],Z,center,blue,3,3.5467631816864014,"['right', 'right', 'grip']"
335,grip,[ 1 10],[ 2 10],U,left,red,14,15.246632814407349,"['left', 'left', 'left', 'left', 'left', 'left', 'down', 'up', 'down', 'up', 'left', 'down', 'left', 'grip']"
336,grip,[2 7],[2 7],Z,left,cyan,10,11.032158851623535,"['left', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
337,grip,[16 14],[16 14],U,bottom right,blue,15,17.09231948852539,"['right', 'down', 'right', 'down', 'right', 'down right', 'down right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
338,up,[12  4],[13  4],X,top right,cyan,20,22.569294929504395,"['up', 'up', 'up', 'right', 'up', 'right', 'right', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'left', 'right', 'down', 'up', 'down', 'up']"
339,grip,[14  6],[13  6],W,right,blue,9,9.934084177017212,"['up', 'right', 'right', 'right', 'up', 'up', 'right', 'right', 'grip']"
340,grip,[15 13],[15 13],X,bottom right,green,11,12.06126618385315,"['right', 'right', 'down', 'right', 'right', 'down', 'right', 'down', 'down', 'right', 'grip']"
341,grip,[ 7 10],[ 7 10],U,center,yellow,4,4.631849765777588,"['left', 'down', 'left', 'grip']"
342,grip,[ 4 13],[ 4 13],T,bottom left,magenta,10,11.603591442108154,"['left', 'left', 'down', 'left', 'down', 'down', 'left', 'left', 'down', 'grip']"
343,grip,[3 2],[3 2],U,top left,cyan,14,16.12238645553589,"['up', 'up', 'up', 'left', 'up', 'up', 'up', 'left', 'left', 'left', 'up', 'left', 'left', 'grip']"
344,left,[6 6],[4 6],X,left,blue,20,21.509767293930054,"['left', 'up', 'left', 'up', 'right', 'left', 'left', 'left', 'right', 'left', 'up', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'right', 'left']"
345,grip,[10 13],[10 13],T,bottom,red,6,6.7487428188323975,"['down', 'down', 'down', 'down', 'right', 'grip']"
346,grip,[ 6 14],[ 6 14],W,bottom,cyan,11,12.104041576385498,"['down', 'down', 'down', 'left', 'down', 'left', 'down', 'left', 'up', 'down', 'grip']"
347,grip,[ 4 13],[ 4 13],U,bottom left,blue,10,11.013264656066895,"['down', 'left', 'down', 'left', 'down', 'left', 'left', 'left', 'down', 'grip']"
348,right,[16 12],[16 11],Z,right,green,20,21.652318954467773,"['right', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'right']"
349,down,[ 8 12],[ 2 15],Z,bottom left,green,20,21.348909854888916,"['down', 'down', 'left', 'right', 'left', 'down', 'up', 'right', 'left', 'right', 'left', 'left', 'right', 'down', 'up', 'right', 'left', 'down', 'up', 'down']"
350,grip,[14  3],[10  3],T,top,green,16,18.015160083770752,"['up', 'right', 'right', 'right', 'up', 'up', 'right', 'up', 'up', 'right', 'yellow', 'yellow t', 'yellow t', 'yellow', 'up', 'grip']"
351,up,[ 3 -5],[4 4],P,top left,cyan,20,22.596567630767822,"['up', 'up', 'left', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'up', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
352,grip,[ 7 10],[ 7 10],X,center,red,4,4.554163932800293,"['left', 'down', 'left', 'grip']"
353,grip,[ 5 14],[ 5 14],W,bottom left,cyan,10,11.73983883857727,"['down', 'down', 'down', 'left', 'left', 'down', 'left', 'down', 'left', 'grip']"
354,left,[ 4 14],[ 2 15],W,bottom left,cyan,20,22.7320876121521,"['left', 'left', 'left', 'down', 'left', 'down', 'down', 'down', 'left', 'down', 'right', 'left', 'up', 'left', 'down', 'right', 'right', 'left', 'right', 'left']"
355,grip,[13 15],[14 15],T,bottom right,red,11,12.09041714668274,"['down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'grip']"
356,grip,[11 10],[11 10],T,center,green,4,4.578083753585815,"['right', 'down', 'right', 'grip']"
357,grip,[ 8 10],[ 9 10],U,center,yellow,3,3.5319156646728516,"['down', 'left', 'grip']"
358,grip,[ 3 12],[ 3 12],Z,left,cyan,10,11.021259069442749,"['left', 'left', 'left', 'left', 'left', 'down', 'down', 'left', 'down', 'grip']"
359,grip,[11  2],[11  2],P,top,cyan,10,11.047770738601685,"['up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'up', 'grip']"
