,last_move,predicted_position,target_position,shape,region,color,steps,time,total_steps_taken
120,right,[28 10],[2 2],U,top left,cyan,20,2.562460422515869,"['right', 'right', 'down', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
121,right,[29  9],[ 9 12],X,center,red,20,2.4810402393341064,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
122,right,[21  1],[8 6],Z,center,yellow,20,2.512737989425659,"['up', 'up', 'up', 'up', 'right', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right']"
123,right,[29  9],[3 6],W,left,red,20,2.473973035812378,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
124,right,[29  9],[ 8 13],Z,bottom,yellow,20,2.5173356533050537,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
125,up,[ 9 11],[ 2 15],P,bottom left,red,20,2.509629964828491,"['down', 'down', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
126,right,[29  9],[9 3],W,top,yellow,20,2.521346092224121,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
127,left,[9 9],[4 7],T,left,green,20,2.5186614990234375,"['right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
128,right,[29  9],[11 10],X,center,red,20,2.5332300662994385,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
129,up,[ 6 -8],[2 7],U,left,blue,20,2.5197126865386963,"['left', 'left', 'up', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
130,up,[ 9 11],[ 2 15],U,bottom left,red,20,2.518333911895752,"['down', 'down', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
131,right,[29  9],[ 7 14],Z,bottom,blue,20,2.489060640335083,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
132,right,[15  9],[11 10],U,center,magenta,20,2.5145325660705566,"['right', 'right', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
133,left,[-11   9],[ 4 14],Z,bottom left,red,20,2.469909191131592,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
134,right,[29  9],[12  8],W,center,blue,20,2.4517126083374023,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
135,right,[29  9],[15 16],T,bottom right,magenta,20,2.467578887939453,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
136,right,[28  8],[5 4],W,top left,magenta,20,2.4790151119232178,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
137,right,[29  9],[16  9],P,right,magenta,20,2.4789538383483887,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
138,right,[29  9],[ 8 13],X,bottom,magenta,20,2.49944806098938,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
139,right,[29  9],[9 7],W,center,yellow,20,2.502755641937256,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
140,right,[29  9],[14 14],W,bottom right,blue,20,2.5315370559692383,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
141,right,[29  9],[6 3],U,top,cyan,20,2.5226686000823975,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
142,up,[  9 -11],[12  2],X,top,cyan,20,2.484485149383545,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
143,right,[29  9],[2 2],X,top left,red,20,2.4534895420074463,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
144,right,[29  9],[6 3],W,top,yellow,20,2.5293965339660645,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
145,left,[-11   9],[ 3 10],Z,left,green,20,2.5001542568206787,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
146,up,[ 10 -10],[8 9],P,center,red,20,2.5324947834014893,"['up', 'up', 'up', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
147,right,[9 9],[ 7 10],U,center,red,20,2.5388007164001465,"['left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
148,right,[27 11],[ 8 13],T,bottom,cyan,20,2.49226450920105,"['right', 'right', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
149,left,[-11   9],[10  6],X,center,yellow,20,2.498241901397705,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
150,right,[9 9],[4 6],T,left,green,20,2.5237345695495605,"['left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
151,right,[29  9],[11  9],W,center,green,20,2.5028083324432373,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
152,right,[28  8],[9 4],Z,top,red,20,2.51125431060791,"['right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
153,right,[29  9],[3 6],W,left,yellow,20,2.4679677486419678,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
154,down,[10 10],[ 5 13],P,bottom left,red,20,2.5112550258636475,"['right', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
155,right,[9 9],[11  4],T,top,cyan,20,2.5232479572296143,"['left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
156,right,[29  9],[10 11],Z,center,red,20,2.521533966064453,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
157,right,[29  9],[12  5],Z,top,green,20,2.498168706893921,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
158,down,[9 9],[ 3 16],X,bottom left,red,20,2.5006959438323975,"['up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
159,right,[29  9],[14 16],X,bottom right,red,20,2.4795479774475098,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
160,up,[12 -8],[6 8],T,center,green,20,2.4938230514526367,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
161,right,[29  9],[13  8],P,right,red,20,2.55336856842041,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
162,right,[29  9],[13 13],U,bottom right,yellow,20,2.52756667137146,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
163,right,[26  6],[9 4],U,top,green,20,2.5183565616607666,"['up', 'up', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
164,right,[26  6],[6 4],P,top,green,20,2.5006253719329834,"['right', 'right', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
165,right,[29  9],[11  7],Z,center,blue,20,2.538719654083252,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
166,down,[11 27],[ 8 16],T,bottom,yellow,20,2.5116684436798096,"['down', 'down', 'right', 'right', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down']"
167,up,[  9 -11],[7 7],P,center,cyan,20,2.524714231491089,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
168,right,[29  9],[6 7],T,center,magenta,20,2.517726182937622,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
169,right,[29  9],[4 8],U,left,magenta,20,2.5142643451690674,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
170,left,[13  9],[ 4 11],T,left,green,20,2.497185468673706,"['right', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
171,right,[29  9],[ 6 16],X,bottom,blue,20,2.4774367809295654,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
172,right,[28  8],[15  5],X,top right,magenta,20,2.487065553665161,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
173,right,[29  9],[ 9 15],W,bottom,green,20,2.467520236968994,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
174,right,[29  9],[15 10],Z,right,cyan,20,2.474817991256714,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
175,right,[29  9],[ 6 16],T,bottom,blue,20,2.463679313659668,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
176,up,[ 9 13],[ 2 14],Z,bottom left,yellow,20,2.476257085800171,"['down', 'down', 'down', 'down', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
177,up,[  8 -10],[4 5],U,top left,cyan,20,2.467203378677368,"['up', 'up', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
178,right,[29  9],[ 7 16],X,bottom,magenta,20,2.4555556774139404,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
179,right,[29  9],[15  2],W,top right,red,20,2.450899362564087,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
180,right,[29  9],[12  5],Z,top,cyan,20,2.465376138687134,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
181,up,[ 10 -10],[10 12],P,center,cyan,20,2.469806432723999,"['up', 'up', 'up', 'up', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
182,right,[13  9],[ 2 14],W,bottom left,red,20,2.48150634765625,"['right', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
183,up,[16 -4],[8 6],U,center,yellow,20,2.4920530319213867,"['up', 'up', 'up', 'up', 'right', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'up', 'up', 'up', 'up']"
184,right,[29  9],[11  8],W,center,cyan,20,2.427790880203247,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
185,right,[29  9],[16  9],U,right,yellow,20,2.4752585887908936,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
186,right,[29  9],[15  6],P,right,magenta,20,2.482117176055908,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
187,right,[29  9],[12  5],U,top,red,20,2.468644857406616,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
188,right,[29  9],[16 14],P,bottom right,magenta,20,2.4812564849853516,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
189,up,[  9 -11],[7 5],T,top,blue,20,2.493914842605591,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
190,right,[29  9],[ 8 12],U,center,cyan,20,2.5040252208709717,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
191,right,[29  9],[15 16],W,bottom right,blue,20,2.500457525253296,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
192,right,[29  9],[10  8],Z,center,red,20,2.4632177352905273,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
193,down,[ 1 21],[ 5 14],Z,bottom left,red,20,2.452298879623413,"['left', 'left', 'left', 'left', 'left', 'left', 'down', 'left', 'left', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down']"
194,right,[29  9],[10  2],W,top,red,20,2.57082200050354,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
195,right,[29  9],[13  6],X,right,green,20,2.479975461959839,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
196,right,[29  9],[6 4],U,top,red,20,2.5506279468536377,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
197,left,[-11   9],[ 3 10],P,left,red,20,2.5647785663604736,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
198,right,[29  9],[13  6],T,right,magenta,20,2.5277411937713623,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
199,down,[10  8],[ 6 16],P,bottom,cyan,20,2.496765613555908,"['up', 'right', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
200,right,[28 10],[ 6 13],T,bottom,magenta,20,2.5364205837249756,"['right', 'right', 'right', 'down', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
201,right,[29  9],[10 13],U,bottom,green,20,2.5322213172912598,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
202,right,[28 10],[ 4 15],X,bottom left,magenta,20,2.554677963256836,"['down', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
203,left,[-11   9],[2 9],P,left,green,20,2.5307376384735107,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
204,right,[9 9],[8 9],W,center,magenta,20,2.5490479469299316,"['left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
205,right,[29  9],[15 16],U,bottom right,green,20,2.5484445095062256,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
206,right,[28  8],[6 5],P,top,magenta,20,2.5481138229370117,"['right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
207,right,[29  9],[ 8 13],W,bottom,blue,20,2.5251104831695557,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
208,up,[17 -3],[7 5],U,top,green,20,2.546717405319214,"['up', 'up', 'up', 'up', 'up', 'right', 'up', 'up', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'up', 'up', 'up']"
209,right,[29  9],[16 13],X,bottom right,yellow,20,2.4976532459259033,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
210,right,[29  9],[ 6 13],W,bottom,magenta,20,2.544132947921753,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
211,right,[29  9],[14  6],Z,right,yellow,20,2.5117833614349365,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
212,right,[29  9],[15 16],Z,bottom right,red,20,2.5108394622802734,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
213,left,[11  9],[12  5],X,top,magenta,20,2.5005860328674316,"['right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
214,left,[-6  4],[ 3 10],T,left,yellow,20,2.4036593437194824,"['left', 'left', 'up', 'left', 'up', 'up', 'left', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
215,right,[29  9],[9 4],Z,top,blue,20,2.4930286407470703,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
216,right,[29  9],[8 6],X,center,magenta,20,2.4752328395843506,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
217,right,[9 9],[4 2],W,top left,magenta,20,2.4534950256347656,"['left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
218,right,[29  9],[ 9 10],X,center,magenta,20,2.4937806129455566,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
219,down,[10 28],[ 6 13],P,bottom,yellow,20,2.4528963565826416,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'right', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down']"
220,right,[29  9],[ 7 16],U,bottom,blue,20,2.483311414718628,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
221,right,[29  9],[16 13],Z,bottom right,magenta,20,2.3740808963775635,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
222,right,[9 9],[12  5],T,top,green,20,2.311392307281494,"['left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
223,up,[ 9 15],[ 3 16],U,bottom left,magenta,20,2.2467358112335205,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
224,right,[29  9],[ 8 10],Z,center,red,20,2.245253562927246,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
225,right,[29  9],[8 3],W,top,green,20,2.3141775131225586,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
226,right,[29  9],[10 10],X,center,yellow,20,2.4537625312805176,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
227,right,[29  9],[13 14],P,bottom right,green,20,2.4816854000091553,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
228,right,[29  9],[11  4],X,top,cyan,20,2.46451735496521,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
229,right,[9 9],[4 8],P,left,cyan,20,2.491842269897461,"['left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
230,right,[29  9],[6 5],Z,top,blue,20,2.5887372493743896,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
231,right,[29  9],[13  5],T,top right,green,20,2.2735755443573,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
232,right,[15  9],[10  3],X,top,red,20,2.3522727489471436,"['right', 'right', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
233,right,[29  9],[8 6],X,center,yellow,20,2.430699586868286,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
234,up,[ 10 -10],[9 4],T,top,red,20,2.482818841934204,"['up', 'up', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
235,left,[8 8],[11  4],Z,top,cyan,20,2.468251943588257,"['up', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
236,right,[29  9],[12  3],T,top,green,20,2.48764705657959,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
237,up,[  9 -11],[3 7],X,left,cyan,20,2.458793878555298,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
238,left,[7 9],[ 3 11],X,left,green,20,2.473695993423462,"['left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
239,left,[-10   8],[3 4],T,top left,yellow,20,2.4478018283843994,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
