,last_move,predicted_position,target_position,shape,region,color,steps,time,total_steps_taken
186,grip,[ 6 13],[ 6 13],Z,bottom,blue,8,8.84596300125122,"['down', 'down', 'left', 'down', 'left', 'down', 'left', 'grip']"
187,grip,[10  2],[10  2],U,top,green,9,9.889262914657593,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'grip']"
188,grip,[2 8],[2 8],T,left,magenta,9,9.926882982254028,"['left', 'left', 'left', 'left', 'up', 'left', 'left', 'left', 'grip']"
189,grip,[12 15],[12 14],U,bottom,yellow,10,10.981986999511719,"['down', 'down', 'down', 'right', 'down', 'right', 'down', 'down', 'right', 'grip']"
190,grip,[7 2],[7 2],P,top,yellow,10,11.023092985153198,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'grip']"
191,grip,[7 2],[7 2],U,top,magenta,10,10.954751014709473,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'up', 'left', 'grip']"
192,grip,[3 4],[3 4],U,top left,yellow,12,13.102988243103027,"['up', 'left', 'up', 'left', 'up', 'left', 'up', 'left', 'left', 'up', 'left', 'grip']"
193,grip,[6 2],[6 2],Z,top,magenta,11,12.00753903388977,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
194,grip,[5 9],[5 9],U,left,red,7,7.795963525772095,"['left', 'left', 'left', 'left', 'down', 'up', 'grip']"
195,grip,[ 8 11],[ 8 11],T,center,cyan,4,4.521475076675415,"['down', 'down', 'left', 'grip']"
196,grip,[11  6],[11  6],P,center,yellow,6,6.7351274490356445,"['up', 'up', 'right', 'right', 'up', 'grip']"
197,grip,[12 13],[12 13],P,bottom,blue,8,8.9585542678833,"['down', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
198,grip,[2 4],[2 4],W,top left,green,13,14.231001377105713,"['up', 'left', 'up', 'left', 'left', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'grip']"
199,grip,[15 11],[15 11],Z,right,yellow,9,9.935004472732544,"['right', 'right', 'right', 'down', 'right', 'down', 'right', 'right', 'grip']"
200,grip,[ 4 16],[ 4 16],U,bottom left,cyan,13,14.960443258285522,"['down', 'down', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'down', 'left', 'left', 'grip']"
201,grip,[14  8],[14  8],X,right,green,7,7.814998388290405,"['right', 'right', 'right', 'right', 'right', 'up', 'grip']"
202,grip,[10  3],[11  3],P,top,blue,8,8.878067970275879,"['up', 'up', 'up', 'up', 'up', 'right', 'up', 'grip']"
203,grip,[14 10],[14  9],U,right,red,7,7.814697265625,"['right', 'right', 'right', 'right', 'down', 'right', 'grip']"
204,grip,[10  9],[11  9],T,center,blue,2,2.469498634338379,"['right', 'grip']"
205,grip,[11  4],[11  4],P,top,red,8,8.936604738235474,"['up', 'up', 'up', 'up', 'right', 'right', 'up', 'grip']"
206,grip,[11  2],[11  2],X,top,blue,10,11.124708414077759,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
207,grip,[10 14],[10 14],X,bottom,green,7,7.805575847625732,"['down', 'down', 'down', 'down', 'right', 'down', 'grip']"
208,grip,[1 8],[2 8],U,left,magenta,10,10.989218950271606,"['left', 'left', 'left', 'left', 'up', 'left', 'left', 'left', 'left', 'grip']"
209,grip,[6 9],[6 9],U,center,blue,4,4.6159021854400635,"['left', 'left', 'left', 'grip']"
210,grip,[ 9 13],[ 9 13],W,bottom,blue,5,5.6607666015625,"['down', 'down', 'down', 'down', 'grip']"
211,grip,[5 9],[6 9],T,center,magenta,5,5.7010157108306885,"['left', 'left', 'left', 'left', 'grip']"
212,up,[ 3 -5],[4 3],W,top left,cyan,20,22.67913031578064,"['up', 'up', 'up', 'up', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
213,grip,[16  5],[16  5],T,top right,magenta,12,13.781143426895142,"['right', 'right', 'right', 'up', 'up', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
214,grip,[14  8],[14  8],X,right,yellow,7,7.794156312942505,"['right', 'right', 'right', 'right', 'right', 'up', 'grip']"
215,grip,[ 8 14],[ 7 14],T,bottom,cyan,7,7.79117751121521,"['down', 'down', 'down', 'down', 'left', 'down', 'grip']"
216,grip,[14  2],[13  2],T,top right,cyan,13,15.096106052398682,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'right', 'up', 'right', 'up', 'right', 'grip']"
217,grip,[ 5 15],[ 6 15],P,bottom,cyan,11,11.958725929260254,"['down', 'down', 'down', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'grip']"
218,grip,[12 13],[12 13],X,bottom,green,8,8.95481252670288,"['down', 'down', 'right', 'down', 'right', 'right', 'down', 'grip']"
219,grip,[12  3],[12  3],Z,top,magenta,10,10.986039876937866,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'up', 'right', 'grip']"
220,grip,[ 8 13],[ 8 13],X,bottom,red,6,6.740429639816284,"['down', 'down', 'down', 'down', 'left', 'grip']"
221,grip,[ 5 11],[ 5 11],P,left,cyan,7,7.792979955673218,"['left', 'left', 'left', 'down', 'down', 'left', 'grip']"
222,grip,[12 16],[12 16],U,bottom,yellow,11,12.066558361053467,"['down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'down', 'grip']"
223,grip,[13 13],[13 13],Z,bottom right,cyan,9,10.516242980957031,"['down', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'grip']"
224,grip,[ 9 13],[10 13],P,bottom,red,5,5.6419713497161865,"['down', 'down', 'down', 'down', 'grip']"
225,grip,[11 10],[11 10],T,center,yellow,4,4.60118556022644,"['right', 'right', 'down', 'grip']"
226,grip,[ 5 12],[ 4 12],T,left,red,8,8.790940761566162,"['left', 'left', 'left', 'down', 'down', 'left', 'down', 'grip']"
227,grip,[10 11],[10 11],P,center,red,4,4.728157997131348,"['down', 'down', 'right', 'grip']"
228,grip,[4 6],[4 6],Z,left,yellow,9,10.183805704116821,"['up', 'left', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
229,grip,[12  3],[12  3],P,top,cyan,10,10.91392707824707,"['up', 'up', 'up', 'up', 'right', 'right', 'up', 'right', 'up', 'grip']"
230,grip,[ 8 13],[ 8 13],Z,bottom,red,6,6.765039920806885,"['down', 'down', 'down', 'down', 'left', 'grip']"
231,grip,[ 4 14],[ 4 14],Z,bottom left,magenta,11,12.777305126190186,"['down', 'left', 'down', 'left', 'down', 'down', 'left', 'left', 'down', 'left', 'grip']"
232,grip,[5 9],[5 9],W,left,red,5,5.6796205043792725,"['left', 'left', 'left', 'left', 'grip']"
233,up,[12  8],[12  8],P,center,magenta,20,21.20178985595703,"['right', 'right', 'up', 'right', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
234,grip,[2 8],[2 8],X,left,blue,9,9.87551498413086,"['left', 'left', 'left', 'left', 'left', 'up', 'left', 'left', 'grip']"
235,up,[ 4 -5],[5 2],T,top left,cyan,20,22.64339804649353,"['up', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'left', 'up', 'up', 'red', 'up', 'up', 'up', 'up', 'up', 'up']"
236,grip,[10  6],[10  6],X,center,blue,5,5.656864643096924,"['up', 'up', 'right', 'up', 'grip']"
237,grip,[ 3 13],[ 3 13],U,bottom left,red,11,12.01408052444458,"['left', 'left', 'left', 'left', 'down', 'down', 'down', 'left', 'down', 'left', 'grip']"
238,grip,[10 14],[10 13],P,bottom,blue,9,9.966453790664673,"['down', 'down', 'down', 'right', 'down', 'down', 'left', 'right', 'grip']"
239,grip,[5 5],[5 5],X,top left,red,9,9.851779699325562,"['up', 'left', 'up', 'left', 'left', 'up', 'up', 'left', 'grip']"
240,grip,[11  8],[11  8],W,center,red,4,4.643678903579712,"['right', 'up', 'right', 'grip']"
241,grip,[14  5],[14  5],W,top right,cyan,10,11.523686408996582,"['right', 'right', 'up', 'up', 'right', 'up', 'right', 'up', 'right', 'grip']"
242,grip,[6 2],[7 2],T,top,blue,11,11.999643325805664,"['up', 'up', 'up', 'up', 'up', 'left', 'up', 'left', 'up', 'left', 'grip']"
243,grip,[ 9 15],[ 9 15],T,bottom,magenta,7,7.8462488651275635,"['down', 'down', 'down', 'down', 'down', 'down', 'grip']"
244,grip,[ 6 13],[ 6 13],U,bottom,blue,8,8.9556884765625,"['down', 'down', 'left', 'down', 'left', 'left', 'down', 'grip']"
245,grip,[8 9],[8 9],W,center,cyan,2,2.4218499660491943,"['left', 'grip']"
246,grip,[1 8],[2 8],U,left,yellow,10,11.040592670440674,"['left', 'left', 'left', 'left', 'up', 'left', 'left', 'left', 'left', 'grip']"
247,grip,[13 15],[13 15],P,bottom right,yellow,11,12.118170261383057,"['down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
248,grip,[16 16],[16 16],P,bottom right,magenta,15,17.17811870574951,"['down', 'down', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'grip']"
249,grip,[14  8],[14  8],X,right,blue,7,7.7298970222473145,"['right', 'right', 'right', 'right', 'right', 'up', 'grip']"
250,grip,[ 6 12],[ 6 12],W,center,red,7,7.812969207763672,"['left', 'down', 'down', 'left', 'down', 'left', 'grip']"
251,grip,[13  9],[13  9],W,right,blue,5,5.702390432357788,"['right', 'right', 'right', 'right', 'grip']"
252,grip,[14  4],[14  4],X,top right,green,11,11.998772621154785,"['up', 'up', 'right', 'up', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
253,grip,[5 5],[4 5],T,top left,blue,9,10.029852628707886,"['up', 'up', 'left', 'left', 'up', 'left', 'up', 'left', 'grip']"
254,grip,[13  6],[13  6],X,right,magenta,8,8.830329895019531,"['right', 'up', 'right', 'right', 'up', 'up', 'right', 'grip']"
255,grip,[14  6],[13  6],W,right,green,9,9.945152759552002,"['right', 'up', 'right', 'right', 'up', 'right', 'up', 'right', 'grip']"
256,grip,[ 6 11],[ 6 11],Z,center,red,6,6.676413059234619,"['left', 'down', 'left', 'left', 'down', 'grip']"
257,grip,[ 8 15],[ 8 15],T,bottom,cyan,8,8.910633087158203,"['down', 'down', 'down', 'down', 'down', 'left', 'down', 'grip']"
258,grip,[ 3 16],[ 3 16],W,bottom left,yellow,14,15.174973011016846,"['down', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'down', 'left', 'left', 'down', 'left', 'grip']"
259,grip,[16 16],[16 15],U,bottom right,blue,15,16.277899026870728,"['down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'right', 'down', 'down', 'right', 'right', 'grip']"
260,grip,[ 7 16],[ 7 16],U,bottom,yellow,10,10.97969675064087,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'grip']"
261,grip,[15 11],[16 11],P,right,green,9,9.959169149398804,"['right', 'right', 'right', 'down', 'right', 'right', 'down', 'right', 'grip']"
262,grip,[7 9],[7 9],U,center,red,3,3.546283483505249,"['left', 'left', 'grip']"
263,grip,[ 7 12],[ 7 12],T,center,magenta,6,6.741419315338135,"['down', 'down', 'left', 'left', 'down', 'grip']"
264,grip,[11 13],[11 13],P,bottom,cyan,7,7.785578489303589,"['down', 'down', 'down', 'right', 'down', 'right', 'grip']"
265,grip,[ 9 10],[ 9 10],X,center,blue,2,2.480773687362671,"['down', 'grip']"
266,grip,[9 9],[9 9],X,center,blue,1,1.3760032653808594,['grip']
267,grip,[9 5],[9 5],W,top,yellow,5,5.706539869308472,"['up', 'up', 'up', 'up', 'grip']"
268,grip,[ 7 16],[ 7 16],X,bottom,green,10,11.044658184051514,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'grip']"
269,grip,[14  6],[14  6],Z,right,magenta,9,9.905473470687866,"['right', 'right', 'up', 'up', 'right', 'up', 'right', 'right', 'grip']"
270,grip,[12 16],[12 16],U,bottom,cyan,11,12.044843673706055,"['down', 'down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'grip']"
271,grip,[14  8],[14  8],X,right,magenta,7,7.760819673538208,"['right', 'right', 'right', 'right', 'right', 'up', 'grip']"
272,grip,[14 12],[14 12],T,right,green,9,9.859862327575684,"['right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
273,grip,[4 3],[4 2],T,top left,yellow,12,13.094739437103271,"['up', 'up', 'up', 'up', 'left', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
274,grip,[ 2 10],[ 2 10],U,left,blue,9,9.838791847229004,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'down', 'grip']"
275,grip,[2 4],[2 4],X,top left,yellow,13,14.221657752990723,"['up', 'up', 'up', 'left', 'left', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'grip']"
276,grip,[7 7],[7 7],X,center,magenta,5,5.719059705734253,"['up', 'left', 'up', 'left', 'grip']"
277,grip,[3 8],[3 8],Z,left,magenta,8,8.833566904067993,"['left', 'left', 'left', 'up', 'left', 'left', 'left', 'grip']"
278,grip,[12 13],[12 13],Z,bottom,blue,10,10.967521905899048,"['down', 'down', 'right', 'down', 'right', 'down', 'down', 'right', 'up', 'grip']"
279,grip,[10  6],[10  6],X,center,cyan,5,5.630662202835083,"['up', 'up', 'right', 'up', 'grip']"
280,grip,[11  5],[11  5],X,top,magenta,7,7.744185447692871,"['up', 'up', 'up', 'up', 'right', 'right', 'grip']"
281,grip,[3 8],[2 8],W,left,yellow,8,8.915328025817871,"['left', 'left', 'left', 'left', 'up', 'left', 'left', 'grip']"
282,grip,[9 4],[9 4],W,top,magenta,6,6.775385141372681,"['up', 'up', 'up', 'up', 'up', 'grip']"
283,grip,[6 2],[6 2],P,top,magenta,11,12.072453260421753,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'up', 'grip']"
284,grip,[16 10],[16 10],P,right,magenta,9,9.85388994216919,"['right', 'right', 'right', 'right', 'right', 'right', 'down', 'right', 'grip']"
285,grip,[13  3],[13  3],Z,top right,yellow,11,11.993842601776123,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
286,grip,[11  4],[11  4],T,top,cyan,8,8.811436653137207,"['up', 'up', 'up', 'up', 'right', 'right', 'up', 'grip']"
287,up,[ 4 -6],[5 3],X,top left,blue,20,21.271504878997803,"['up', 'up', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'up', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
288,grip,[ 6 14],[ 6 14],W,bottom,red,9,9.999666690826416,"['down', 'left', 'down', 'down', 'left', 'down', 'left', 'down', 'grip']"
289,grip,[11 12],[11 12],P,center,red,6,6.7386674880981445,"['right', 'down', 'down', 'down', 'right', 'grip']"
290,grip,[16  6],[16  5],U,top right,blue,11,12.168948411941528,"['right', 'right', 'up', 'right', 'up', 'right', 'right', 'up', 'right', 'right', 'grip']"
291,grip,[13 12],[13 12],Z,right,yellow,8,8.901151180267334,"['right', 'right', 'down', 'down', 'right', 'down', 'right', 'grip']"
292,grip,[8 9],[8 9],X,center,magenta,2,2.4410955905914307,"['left', 'grip']"
293,grip,[4 8],[4 8],U,left,red,7,7.831208229064941,"['left', 'left', 'left', 'left', 'up', 'left', 'grip']"
294,grip,[12  4],[12  4],T,top,cyan,9,9.85261845588684,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'right', 'grip']"
295,grip,[10 16],[10 16],Z,bottom,cyan,9,9.885307550430298,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'right', 'grip']"
296,grip,[5 8],[5 8],X,left,blue,6,6.696343183517456,"['left', 'left', 'up', 'left', 'left', 'grip']"
297,grip,[10  8],[10  8],P,center,red,3,3.531646966934204,"['up', 'right', 'grip']"
298,grip,[10  3],[10  3],P,top,blue,8,8.82564663887024,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'grip']"
299,grip,[7 4],[6 4],T,top,green,8,8.905131340026855,"['up', 'up', 'up', 'left', 'up', 'left', 'up', 'grip']"
300,grip,[ 4 14],[ 4 14],T,bottom left,red,11,12.072497129440308,"['left', 'left', 'down', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'grip']"
301,grip,[11  4],[11  4],Z,top,green,8,8.866652488708496,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
302,grip,[11  2],[12  2],U,top,yellow,10,10.994943618774414,"['up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'up', 'grip']"
303,grip,[ 9 10],[ 9 10],Z,center,magenta,2,2.4401016235351562,"['down', 'grip']"
304,grip,[12  5],[12  5],Z,top,cyan,8,8.896269798278809,"['up', 'up', 'up', 'right', 'right', 'up', 'right', 'grip']"
305,grip,[ 2 14],[ 2 14],X,bottom left,magenta,13,14.832967519760132,"['down', 'left', 'left', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'grip']"
306,grip,[3 5],[3 5],Z,top left,magenta,11,12.725703716278076,"['up', 'up', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
307,grip,[15 14],[15 14],Z,bottom right,blue,12,13.051929235458374,"['down', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'grip']"
308,grip,[14 16],[14 16],W,bottom right,blue,13,14.178383588790894,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
309,grip,[4 5],[4 5],T,top left,cyan,10,11.50763750076294,"['up', 'left', 'left', 'up', 'up', 'left', 'left', 'left', 'up', 'grip']"
310,grip,[12 10],[12 10],X,center,cyan,5,5.645632743835449,"['right', 'right', 'right', 'down', 'grip']"
311,grip,[14  4],[15  4],T,top right,magenta,11,12.903884172439575,"['up', 'up', 'up', 'right', 'up', 'right', 'right', 'right', 'right', 'up', 'grip']"
312,grip,[14  4],[14  4],X,top right,red,11,11.955387353897095,"['up', 'up', 'up', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
313,grip,[16 11],[16 11],U,right,magenta,10,10.959347248077393,"['right', 'right', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'grip']"
314,up,[ 6 -8],[7 2],P,top,magenta,20,21.22912049293518,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
315,grip,[12  6],[12  6],Z,center,green,7,7.798624277114868,"['up', 'right', 'right', 'up', 'up', 'right', 'grip']"
316,grip,[ 4 15],[ 4 15],X,bottom left,red,12,13.12760043144226,"['down', 'down', 'left', 'down', 'left', 'left', 'down', 'down', 'left', 'left', 'down', 'grip']"
317,grip,[9 3],[9 3],P,top,cyan,7,7.791639566421509,"['up', 'up', 'up', 'up', 'up', 'up', 'grip']"
318,grip,[15 11],[15 11],W,right,green,9,9.914518594741821,"['right', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'grip']"
319,grip,[11  6],[11  5],T,top,blue,6,6.668682813644409,"['up', 'up', 'right', 'up', 'right', 'grip']"
320,grip,[ 8 13],[ 8 13],T,bottom,yellow,6,6.6815221309661865,"['down', 'down', 'down', 'down', 'left', 'grip']"
321,grip,[ 7 16],[ 7 16],Z,bottom,yellow,10,10.970023393630981,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'grip']"
322,right,[10  8],[10  8],U,center,magenta,20,21.162291049957275,"['up', 'right', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
323,grip,[2 8],[2 8],T,left,cyan,9,9.9094557762146,"['left', 'left', 'left', 'up', 'left', 'left', 'left', 'left', 'grip']"
324,grip,[15  3],[15  3],T,top right,green,13,14.424893617630005,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'grip']"
325,grip,[2 6],[2 6],Z,left,red,11,12.128291130065918,"['left', 'left', 'left', 'left', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
326,grip,[9 8],[9 8],W,center,green,2,2.4738075733184814,"['up', 'grip']"
327,grip,[14 11],[14 11],Z,right,green,8,8.84653615951538,"['right', 'right', 'right', 'right', 'down', 'down', 'right', 'grip']"
328,grip,[ 8 16],[ 8 16],X,bottom,magenta,9,9.882097005844116,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'grip']"
329,grip,[15  2],[15  2],Z,top right,magenta,14,15.995448589324951,"['up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'right', 'right', 'right', 'up', 'right', 'grip']"
330,grip,[ 4 11],[ 4 10],P,left,yellow,8,8.91752004623413,"['left', 'left', 'left', 'left', 'down', 'left', 'down', 'grip']"
331,grip,[ 2 13],[ 3 13],T,bottom left,green,12,13.111080646514893,"['left', 'down', 'left', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'left', 'grip']"
332,grip,[6 5],[6 5],Z,top,red,8,8.913054466247559,"['up', 'up', 'up', 'left', 'left', 'up', 'left', 'grip']"
333,grip,[2 5],[2 5],X,top left,blue,12,13.052446842193604,"['left', 'up', 'left', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'left', 'grip']"
334,grip,[11 16],[11 16],U,bottom,blue,10,10.911815404891968,"['down', 'down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'grip']"
335,grip,[ 9 16],[ 9 16],W,bottom,magenta,8,8.797691106796265,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'grip']"
336,grip,[ 5 10],[ 5 10],X,left,yellow,6,6.701223850250244,"['left', 'left', 'left', 'left', 'down', 'grip']"
337,grip,[ 7 11],[ 7 11],X,center,green,5,5.728049039840698,"['down', 'left', 'down', 'left', 'grip']"
338,grip,[3 6],[3 6],P,left,yellow,10,11.048137903213501,"['left', 'left', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'grip']"
339,grip,[14  8],[14  8],U,right,green,7,7.737757444381714,"['right', 'right', 'right', 'right', 'right', 'up', 'grip']"
340,grip,[15  6],[15  6],X,right,magenta,10,10.951170444488525,"['right', 'right', 'right', 'up', 'right', 'right', 'up', 'up', 'right', 'grip']"
341,grip,[ 5 11],[ 5 11],X,left,yellow,7,7.74587082862854,"['left', 'left', 'down', 'left', 'down', 'left', 'grip']"
342,grip,[10  6],[10  6],P,center,blue,5,5.624139785766602,"['up', 'up', 'right', 'up', 'grip']"
343,grip,[13 14],[13 14],T,bottom right,yellow,10,11.07123851776123,"['down', 'down', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
344,grip,[16 16],[16 16],Z,bottom right,cyan,15,17.133182764053345,"['down', 'down', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'grip']"
345,grip,[13 12],[13 12],Z,right,yellow,8,8.902901649475098,"['right', 'right', 'right', 'down', 'down', 'right', 'down', 'grip']"
346,grip,[12  9],[12  9],Z,center,cyan,4,4.617929458618164,"['right', 'right', 'right', 'grip']"
347,grip,[ 8 16],[ 8 16],X,bottom,green,9,9.93934965133667,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'grip']"
348,grip,[11  4],[11  4],W,top,green,8,8.908662557601929,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
349,grip,[ 8 12],[ 8 12],Z,center,blue,5,5.684567928314209,"['down', 'down', 'down', 'left', 'grip']"
350,grip,[ 7 15],[ 7 15],W,bottom,magenta,9,10.070136547088623,"['down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'grip']"
351,grip,[15 10],[15 10],X,right,blue,8,8.860226154327393,"['right', 'right', 'right', 'right', 'right', 'right', 'down', 'grip']"
352,grip,[ 4 13],[ 4 13],X,bottom left,magenta,10,11.631767988204956,"['down', 'left', 'left', 'down', 'down', 'left', 'left', 'down', 'left', 'grip']"
353,grip,[16  7],[16  7],U,right,green,10,10.992442607879639,"['right', 'right', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
354,grip,[4 7],[4 7],P,left,green,8,8.845374822616577,"['left', 'left', 'left', 'up', 'left', 'left', 'up', 'grip']"
355,grip,[5 4],[5 4],U,top left,magenta,10,11.62438154220581,"['up', 'up', 'up', 'up', 'left', 'left', 'left', 'up', 'left', 'grip']"
356,grip,[12  5],[12  5],T,top,green,8,8.835269212722778,"['up', 'up', 'up', 'right', 'up', 'right', 'right', 'grip']"
357,grip,[6 2],[6 2],U,top,blue,11,12.05177354812622,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'up', 'grip']"
358,grip,[ 7 12],[ 7 12],W,center,cyan,6,6.709385633468628,"['down', 'down', 'left', 'down', 'left', 'grip']"
359,grip,[13 16],[13 16],P,bottom right,green,12,13.107347965240479,"['down', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
360,grip,[16 16],[16 16],Z,bottom right,blue,15,16.37014102935791,"['down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'right', 'grip']"
361,grip,[11  9],[11  9],W,center,blue,3,3.6149959564208984,"['right', 'right', 'grip']"
362,grip,[12  6],[12  6],P,center,magenta,7,7.855732202529907,"['up', 'up', 'right', 'right', 'up', 'right', 'grip']"
363,grip,[3 9],[3 9],Z,left,red,7,7.869272947311401,"['left', 'left', 'left', 'left', 'left', 'left', 'grip']"
364,grip,[10 14],[10 14],Z,bottom,yellow,7,7.762967348098755,"['down', 'down', 'down', 'down', 'down', 'right', 'grip']"
365,grip,[14 14],[14 14],T,bottom right,green,11,12.129791498184204,"['down', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
366,grip,[ 9 16],[ 9 16],T,bottom,green,8,8.855855703353882,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'grip']"
367,grip,[9 6],[9 6],X,center,cyan,4,4.608894109725952,"['up', 'up', 'up', 'grip']"
368,grip,[14  4],[14  4],U,top right,yellow,11,11.97803258895874,"['up', 'up', 'right', 'up', 'right', 'right', 'up', 'right', 'right', 'up', 'grip']"
369,grip,[11 10],[11 10],Z,center,red,4,4.7264404296875,"['right', 'down', 'right', 'grip']"
370,grip,[7 8],[6 8],W,center,red,4,4.628174066543579,"['left', 'up', 'left', 'grip']"
371,grip,[11 11],[11 11],X,center,magenta,5,5.645532608032227,"['down', 'right', 'down', 'right', 'grip']"
372,grip,[3 2],[4 2],T,top left,yellow,14,15.35696005821228,"['up', 'up', 'up', 'left', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'up', 'left', 'grip']"
373,grip,[2 8],[2 8],W,left,magenta,9,9.951797723770142,"['left', 'left', 'left', 'up', 'left', 'left', 'left', 'left', 'grip']"
374,grip,[9 5],[9 5],W,top,cyan,5,5.663937330245972,"['up', 'up', 'up', 'up', 'grip']"
375,grip,[13 13],[13 13],U,bottom right,cyan,9,10.531116724014282,"['down', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'grip']"
376,grip,[14  9],[14  9],U,right,magenta,6,6.6787803173065186,"['right', 'right', 'right', 'right', 'right', 'grip']"
377,grip,[ 7 12],[ 7 12],U,center,magenta,6,6.7265784740448,"['down', 'down', 'left', 'down', 'left', 'grip']"
378,grip,[14 12],[14 12],W,right,green,9,9.88039231300354,"['right', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'grip']"
379,grip,[ 5 14],[ 5 14],Z,bottom left,green,10,11.025071144104004,"['down', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'grip']"
