,last_move,predicted_position,target_position,shape,region,color,steps,time,total_steps_taken
184,grip,[11 12],[11 12],P,center,red,6,4.7601237297058105,"['down', 'down', 'right', 'down', 'right', 'grip']"
185,grip,[12 14],[12 14],P,bottom,yellow,9,7.103258371353149,"['down', 'down', 'down', 'right', 'down', 'right', 'right', 'down', 'grip']"
186,grip,[ 6 13],[ 6 13],Z,bottom,blue,8,6.312295198440552,"['down', 'down', 'left', 'left', 'down', 'left', 'down', 'grip']"
187,grip,[10  2],[10  2],U,top,green,9,7.173118829727173,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'grip']"
188,grip,[2 8],[2 8],T,left,magenta,9,7.046348333358765,"['left', 'left', 'left', 'left', 'up', 'left', 'left', 'left', 'grip']"
189,grip,[12 15],[12 14],U,bottom,yellow,10,7.828912019729614,"['down', 'down', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'grip']"
190,grip,[7 3],[7 2],P,top,yellow,9,6.946280479431152,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'grip']"
191,grip,[8 2],[7 2],U,top,magenta,9,7.137227296829224,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'left', 'grip']"
192,grip,[3 4],[3 4],U,top left,yellow,12,9.409597396850586,"['up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'grip']"
193,grip,[6 2],[6 2],Z,top,magenta,11,8.48397421836853,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
194,grip,[5 9],[5 9],U,left,red,5,3.936164379119873,"['left', 'left', 'left', 'left', 'grip']"
195,grip,[ 8 11],[ 8 11],T,center,cyan,4,3.280282735824585,"['down', 'down', 'left', 'grip']"
196,grip,[11  6],[11  6],P,center,yellow,6,4.768999099731445,"['up', 'up', 'right', 'right', 'up', 'grip']"
197,grip,[12 13],[12 13],P,bottom,blue,8,6.4241578578948975,"['down', 'down', 'right', 'right', 'down', 'down', 'right', 'grip']"
198,grip,[2 4],[2 4],W,top left,green,13,10.194953918457031,"['up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'grip']"
199,grip,[15 11],[15 11],Z,right,yellow,11,8.971164464950562,"['right', 'right', 'right', 'right', 'down right', 'down right', 'down', 'right', 'down', 'right', 'grip']"
200,grip,[ 4 16],[ 4 16],U,bottom left,cyan,13,10.131104707717896,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'left', 'down', 'left', 'left', 'grip']"
201,grip,[14  8],[14  8],X,right,green,7,5.514531373977661,"['right', 'right', 'right', 'right', 'right', 'up', 'grip']"
202,grip,[11  3],[11  3],P,top,blue,9,7.03348183631897,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'up', 'grip']"
203,grip,[14 10],[14  9],U,right,red,7,5.534704685211182,"['right', 'right', 'right', 'right', 'right', 'down', 'grip']"
204,grip,[10  9],[11  9],T,center,blue,2,1.742241621017456,"['right', 'grip']"
205,grip,[11  4],[11  4],P,top,red,8,6.2656333446502686,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'grip']"
206,grip,[11  2],[11  2],X,top,blue,10,7.968780279159546,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
207,grip,[10 14],[10 14],X,bottom,green,7,5.489593982696533,"['down', 'down', 'down', 'down', 'down', 'right', 'grip']"
208,grip,[2 8],[2 8],U,left,magenta,9,7.048192977905273,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'up', 'grip']"
209,grip,[6 9],[6 9],U,center,blue,4,3.225222587585449,"['left', 'left', 'left', 'grip']"
210,grip,[ 9 13],[ 9 13],W,bottom,blue,5,3.9893054962158203,"['down', 'down', 'down', 'down', 'grip']"
211,grip,[6 9],[6 9],T,center,magenta,4,3.2328925132751465,"['left', 'left', 'left', 'grip']"
212,grip,[4 3],[4 3],W,top left,cyan,12,9.42889666557312,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'grip']"
213,grip,[16  6],[16  5],T,top right,magenta,11,8.654423236846924,"['right', 'right', 'right', 'right', 'up', 'right', 'up', 'right', 'up', 'right', 'grip']"
214,grip,[14  8],[14  8],X,right,yellow,7,5.432598114013672,"['right', 'right', 'right', 'right', 'right', 'up', 'grip']"
215,grip,[ 8 14],[ 7 14],T,bottom,cyan,7,5.59382176399231,"['down', 'down', 'down', 'down', 'down', 'left', 'grip']"
216,grip,[13  2],[13  2],T,top right,cyan,12,9.385551929473877,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'up', 'grip']"
217,grip,[ 6 14],[ 6 15],P,bottom,cyan,9,7.179992198944092,"['down', 'down', 'down', 'down', 'down', 'left', 'left', 'left', 'grip']"
218,grip,[12 13],[12 13],X,bottom,green,8,6.309759616851807,"['right', 'down', 'down', 'down', 'right', 'right', 'down', 'grip']"
219,grip,[12  3],[12  3],Z,top,magenta,10,7.851940631866455,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'grip']"
220,grip,[ 8 13],[ 8 13],X,bottom,red,6,4.875697374343872,"['down', 'down', 'down', 'down', 'left', 'grip']"
221,grip,[ 5 11],[ 5 11],P,left,cyan,7,5.507329940795898,"['left', 'left', 'down', 'left', 'down', 'left', 'grip']"
222,grip,[12 16],[12 16],U,bottom,yellow,11,8.687741041183472,"['down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
223,grip,[13 13],[13 13],Z,bottom right,cyan,9,7.0876686573028564,"['down', 'down', 'right', 'down', 'down', 'right', 'right', 'right', 'grip']"
224,grip,[10 13],[10 13],P,bottom,red,6,4.829154014587402,"['down', 'down', 'down', 'down', 'right', 'grip']"
225,grip,[11 10],[11 10],T,center,yellow,4,3.2708001136779785,"['right', 'right', 'down', 'grip']"
226,grip,[ 5 12],[ 4 12],T,left,red,8,6.295432806015015,"['down', 'left', 'left', 'down', 'left', 'down', 'left', 'grip']"
227,grip,[10 11],[10 11],P,center,red,4,3.2559988498687744,"['down', 'right', 'down', 'grip']"
228,grip,[4 6],[4 6],Z,left,yellow,9,7.167038917541504,"['up', 'left', 'up', 'up', 'left', 'left', 'left', 'left', 'grip']"
229,grip,[12  4],[12  3],P,top,cyan,9,7.034273147583008,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'grip']"
230,grip,[ 8 13],[ 8 13],Z,bottom,red,6,4.797486305236816,"['down', 'down', 'down', 'down', 'left', 'grip']"
231,grip,[ 4 14],[ 4 14],Z,bottom left,magenta,11,8.642096757888794,"['down', 'down', 'left', 'left', 'left', 'down', 'down', 'left', 'down', 'left', 'grip']"
232,grip,[5 9],[5 9],W,left,red,5,4.015094518661499,"['left', 'left', 'left', 'left', 'grip']"
233,grip,[12  9],[12  8],P,center,magenta,4,3.2369139194488525,"['right', 'right', 'right', 'grip']"
234,grip,[2 8],[2 8],X,left,blue,9,7.043753147125244,"['left', 'left', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
235,grip,[5 2],[5 2],T,top left,cyan,12,9.435956954956055,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'grip']"
236,grip,[10  6],[10  6],X,center,blue,5,4.103633165359497,"['up', 'up', 'up', 'right', 'grip']"
237,grip,[ 3 13],[ 3 13],U,bottom left,red,11,8.591700077056885,"['down', 'left', 'left', 'left', 'down', 'down', 'left', 'down', 'left', 'left', 'grip']"
238,grip,[10 14],[10 13],P,bottom,blue,7,5.567108869552612,"['down', 'down', 'down', 'right', 'down', 'down', 'grip']"
239,grip,[5 5],[5 5],X,top left,red,9,7.057870626449585,"['up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'grip']"
240,grip,[10  8],[11  8],W,center,red,3,2.591712236404419,"['right', 'up', 'grip']"
241,grip,[14  5],[14  5],W,top right,cyan,10,7.783039808273315,"['up', 'right', 'right', 'up', 'right', 'up', 'right', 'up', 'right', 'grip']"
242,grip,[7 2],[7 2],T,top,blue,10,7.935348033905029,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'grip']"
243,grip,[ 9 15],[ 9 15],T,bottom,magenta,7,5.5237696170806885,"['down', 'down', 'down', 'down', 'down', 'down', 'grip']"
244,grip,[ 6 13],[ 6 13],U,bottom,blue,8,6.211826801300049,"['down', 'down', 'down', 'left', 'left', 'left', 'down', 'grip']"
245,grip,[8 9],[8 9],W,center,cyan,2,1.7641353607177734,"['left', 'grip']"
246,grip,[2 8],[2 8],U,left,yellow,9,7.125492572784424,"['left', 'left', 'left', 'left', 'up', 'left', 'left', 'left', 'grip']"
247,grip,[13 15],[13 15],P,bottom right,yellow,11,8.62098217010498,"['down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
248,grip,[16 16],[16 16],P,bottom right,magenta,17,13.766714334487915,"['down', 'down', 'down', 'down right', 'down right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'right', 'down', 'right', 'grip']"
249,grip,[14  8],[14  8],X,right,blue,7,5.481516361236572,"['right', 'right', 'right', 'right', 'right', 'up', 'grip']"
250,grip,[ 6 12],[ 6 12],W,center,red,7,5.56479024887085,"['down', 'down', 'left', 'left', 'left', 'down', 'grip']"
251,grip,[13  9],[13  9],W,right,blue,5,3.9572272300720215,"['right', 'right', 'right', 'right', 'grip']"
252,grip,[14  4],[14  4],X,top right,green,11,8.582383394241333,"['up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'up', 'grip']"
253,grip,[5 5],[4 5],T,top left,blue,11,9.03398084640503,"['up', 'up', 'up', 'up left', 'left', 'up left', 'up', 'left', 'left', 'left', 'grip']"
254,grip,[13  6],[13  6],X,right,magenta,8,6.463292837142944,"['right', 'up', 'right', 'up', 'right', 'right', 'up', 'grip']"
255,grip,[13  6],[13  6],W,right,green,8,6.269399404525757,"['right', 'up', 'right', 'up', 'right', 'right', 'up', 'grip']"
256,grip,[ 6 11],[ 6 11],Z,center,red,6,4.730562210083008,"['down', 'left', 'left', 'down', 'left', 'grip']"
257,grip,[ 8 15],[ 8 15],T,bottom,cyan,8,6.30495285987854,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'grip']"
258,grip,[ 3 16],[ 3 16],W,bottom left,yellow,14,10.888346195220947,"['down', 'left', 'down', 'down', 'left', 'down', 'down', 'left', 'down', 'left', 'down', 'left', 'left', 'grip']"
259,grip,[16 16],[16 15],U,bottom right,blue,15,11.613441228866577,"['down', 'down', 'down', 'right', 'right', 'down', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'grip']"
260,grip,[ 7 16],[ 7 16],U,bottom,yellow,10,7.959349632263184,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'grip']"
261,grip,[15 11],[16 11],P,right,green,9,7.0584704875946045,"['right', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'grip']"
262,grip,[ 7 10],[7 9],U,center,red,4,3.24626088142395,"['down', 'left', 'left', 'grip']"
263,grip,[ 6 12],[ 7 12],T,center,magenta,7,5.657289743423462,"['down', 'down', 'left', 'down', 'left', 'left', 'grip']"
264,grip,[11 13],[11 13],P,bottom,cyan,7,5.461957931518555,"['down', 'down', 'right', 'down', 'down', 'right', 'grip']"
265,grip,[ 9 10],[ 9 10],X,center,blue,2,1.774388313293457,"['down', 'grip']"
266,grip,[9 9],[9 9],X,center,blue,1,0.9181287288665771,['grip']
267,grip,[9 5],[9 5],W,top,yellow,5,4.009319067001343,"['up', 'up', 'up', 'up', 'grip']"
268,grip,[ 7 16],[ 7 16],X,bottom,green,10,7.986016035079956,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'grip']"
269,grip,[13  6],[14  6],Z,right,magenta,8,6.3556578159332275,"['right', 'up', 'right', 'up', 'right', 'right', 'up', 'grip']"
270,grip,[11 16],[12 16],U,bottom,cyan,10,7.790745258331299,"['down', 'down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'grip']"
271,grip,[14  8],[14  8],X,right,magenta,7,5.5261008739471436,"['right', 'right', 'right', 'right', 'up', 'right', 'grip']"
272,grip,[14 12],[14 12],T,right,green,9,7.1178672313690186,"['right', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
273,grip,[4 2],[4 2],T,top left,yellow,13,10.129510402679443,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'left', 'grip']"
274,grip,[ 2 10],[ 2 10],U,left,blue,9,7.134862899780273,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'down', 'grip']"
275,up,[ 6 -8],[2 4],X,top left,yellow,20,15.230946063995361,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
276,grip,[7 7],[7 7],X,center,magenta,5,4.084661483764648,"['up', 'up', 'left', 'left', 'grip']"
277,grip,[3 8],[3 8],Z,left,magenta,9,7.296447992324829,"['left', 'up left', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
278,grip,[12 13],[12 13],Z,bottom,blue,8,6.316969871520996,"['right', 'down', 'right', 'down', 'down', 'right', 'down', 'grip']"
279,grip,[10  6],[10  6],X,center,cyan,5,4.049391984939575,"['up', 'up', 'right', 'up', 'grip']"
280,grip,[11  5],[11  5],X,top,magenta,7,5.4809889793396,"['up', 'up', 'up', 'right', 'up', 'right', 'grip']"
281,grip,[3 8],[2 8],W,left,yellow,8,6.166488409042358,"['left', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
282,grip,[9 4],[9 4],W,top,magenta,6,4.776701927185059,"['up', 'up', 'up', 'up', 'up', 'grip']"
283,grip,[6 2],[6 2],P,top,magenta,11,8.584920167922974,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'up', 'grip']"
284,grip,[16 10],[16 10],P,right,magenta,9,7.07646107673645,"['right', 'right', 'right', 'right', 'right', 'right', 'down', 'right', 'grip']"
285,grip,[13  3],[13  3],Z,top right,yellow,11,8.647481441497803,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'grip']"
286,grip,[11  4],[11  4],T,top,cyan,8,6.34937596321106,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
287,grip,[5 3],[5 3],X,top left,blue,11,8.601372718811035,"['up', 'up', 'up', 'up', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
288,grip,[ 7 14],[ 6 14],W,bottom,red,8,6.244915962219238,"['down', 'down', 'left', 'down', 'down', 'left', 'down', 'grip']"
289,grip,[11 12],[11 12],P,center,red,6,4.7129247188568115,"['down', 'right', 'down', 'down', 'right', 'grip']"
290,grip,[16  6],[16  5],U,top right,blue,11,8.637303352355957,"['right', 'right', 'right', 'right', 'right', 'up', 'up', 'up', 'right', 'right', 'grip']"
291,grip,[12 12],[13 12],Z,right,yellow,7,5.482799768447876,"['right', 'down', 'right', 'down', 'right', 'down', 'grip']"
292,grip,[8 9],[8 9],X,center,magenta,2,1.7088603973388672,"['left', 'grip']"
293,grip,[4 8],[4 8],U,left,red,7,5.49221134185791,"['left', 'left', 'left', 'left', 'left', 'up', 'grip']"
294,grip,[12  4],[12  4],T,top,cyan,9,7.009135007858276,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'grip']"
295,grip,[10 16],[10 16],Z,bottom,cyan,9,7.013928651809692,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'right', 'grip']"
296,grip,[5 8],[5 8],X,left,blue,6,4.7276856899261475,"['up', 'left', 'left', 'left', 'left', 'grip']"
297,grip,[10  8],[10  8],P,center,red,3,2.4928829669952393,"['up', 'right', 'grip']"
298,grip,[12  6],[10  3],P,top,blue,7,5.596982717514038,"['up', 'up', 'right', 'right', 'up', 'right', 'grip']"
299,grip,[7 4],[6 4],T,top,green,8,6.37311577796936,"['up', 'up', 'up', 'up', 'up', 'left', 'left', 'grip']"
300,grip,[ 4 14],[ 4 14],T,bottom left,red,11,8.576143026351929,"['down', 'left', 'down', 'left', 'down', 'left', 'down', 'down', 'left', 'left', 'grip']"
301,grip,[11  4],[11  4],Z,top,green,8,6.303055047988892,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'grip']"
302,grip,[12  2],[12  2],U,top,yellow,11,8.46433138847351,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'up', 'right', 'grip']"
303,grip,[ 9 10],[ 9 10],Z,center,magenta,2,1.687166452407837,"['down', 'grip']"
304,grip,[12  5],[12  5],Z,top,cyan,8,6.3579301834106445,"['up', 'up', 'up', 'right', 'right', 'up', 'right', 'grip']"
305,grip,[ 2 14],[ 2 14],X,bottom left,magenta,13,10.152100324630737,"['down', 'down', 'left', 'left', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'left', 'grip']"
306,grip,[3 5],[3 5],Z,top left,magenta,14,11.541967630386353,"['up', 'up left', 'up', 'up', 'up left', 'left', 'up left', 'up', 'left', 'left', 'left', 'left', 'left', 'grip']"
307,grip,[15 14],[15 14],Z,bottom right,blue,14,11.426645755767822,"['down', 'right down right', 'right', 'right', 'right', 'down', 'right', 'down right', 'down', 'down', 'down', 'right', 'right', 'grip']"
308,down right,[11 13],[14 16],W,bottom right,blue,20,18.37330174446106,"['down', 'down', 'down right', 'down right', 'right down', 'down right', 'down right', 'right down', 'down right', 'down right', 'right down blue w', 'down right', 'down right', 'right', 'down', 'right', 'down', 'down right', 'down right', 'down right']"
309,grip,[4 5],[4 5],T,top left,cyan,10,7.884316921234131,"['up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'grip']"
310,grip,[12 10],[12 10],X,center,cyan,5,4.0518481731414795,"['right', 'right', 'down', 'right', 'grip']"
311,grip,[14  4],[15  4],T,top right,magenta,11,8.681079864501953,"['right', 'up', 'right', 'up', 'up', 'right', 'right', 'up', 'right', 'up', 'grip']"
312,grip,[14  4],[14  4],X,top right,red,13,10.631303787231445,"['up', 'up right', 'up right', 'up', 'right', 'up', 'up', 'right', 'right', 'right', 'right', 'up', 'grip']"
313,grip,[16 11],[16 11],U,right,magenta,10,7.910045623779297,"['right', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'right', 'grip']"
314,up,[  9 -11],[7 2],P,top,magenta,20,15.243728399276733,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
315,grip,[12  6],[12  6],Z,center,green,7,5.568133354187012,"['right', 'up', 'up', 'right', 'up', 'right', 'grip']"
316,grip,[ 4 15],[ 4 15],X,bottom left,red,12,9.600229740142822,"['down', 'down', 'down', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'left', 'grip']"
317,grip,[9 4],[9 3],P,top,cyan,6,4.893650770187378,"['up', 'up', 'up', 'up', 'up', 'grip']"
318,grip,[15 11],[15 11],W,right,green,14,11.732334613800049,"['right', 'right', 'right', 'right', 'down right', 'down right', 'down right', 'down right', 'down right', 'down', 'right', 'down', 'right', 'grip']"
319,grip,[11  6],[11  5],T,top,blue,6,4.770281553268433,"['up', 'up', 'up', 'right', 'right', 'grip']"
320,grip,[ 8 13],[ 8 13],T,bottom,yellow,6,4.880696773529053,"['down', 'down', 'down', 'down', 'left', 'grip']"
321,grip,[ 7 16],[ 7 16],Z,bottom,yellow,10,7.734659910202026,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'grip']"
322,grip,[9 8],[10  8],U,center,magenta,2,1.6554794311523438,"['up', 'grip']"
323,grip,[2 8],[2 8],T,left,cyan,9,7.000112771987915,"['left', 'left', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
324,grip,[15  3],[15  3],T,top right,green,15,11.996346235275269,"['up', 'up right', 'up', 'up right', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'grip']"
325,grip,[2 6],[2 6],Z,left,red,11,8.599311113357544,"['left', 'left', 'up', 'left', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
326,grip,[9 8],[9 8],W,center,green,2,1.77370285987854,"['up', 'grip']"
327,grip,[14 11],[14 11],Z,right,green,8,6.4022376537323,"['right', 'right', 'right', 'right', 'down', 'right', 'down', 'grip']"
328,grip,[ 8 16],[ 8 16],X,bottom,magenta,9,7.0392820835113525,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'grip']"
329,up,[14  2],[15  2],Z,top right,magenta,20,16.8368239402771,"['up', 'up', 'up', 'right', 'up right', 'up right', 'up right', 'up right', 'up right', 'up right', 'right', 'up right', 'up', 'right', 'up', 'right', 'up right', 'up', 'right', 'up']"
330,grip,[ 4 11],[ 4 10],P,left,yellow,8,6.236908912658691,"['left', 'left', 'down', 'left', 'left', 'down', 'left', 'grip']"
331,grip,[ 2 13],[ 3 13],T,bottom left,green,12,9.420507192611694,"['left', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'left', 'left', 'grip']"
332,grip,[6 5],[6 5],Z,top,red,8,6.258804798126221,"['up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
333,grip,[2 5],[2 5],X,top left,blue,12,9.418412446975708,"['left', 'up', 'up', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
334,grip,[11 16],[11 16],U,bottom,blue,10,7.756412982940674,"['down', 'down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'grip']"
335,grip,[ 9 16],[ 9 16],W,bottom,magenta,8,6.278198957443237,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'grip']"
336,grip,[ 5 10],[ 5 10],X,left,yellow,6,4.9288108348846436,"['left', 'left', 'left', 'down', 'left', 'grip']"
337,grip,[ 7 11],[ 7 11],X,center,green,5,4.110138654708862,"['down', 'down', 'left', 'left', 'grip']"
338,down,[ 7 11],[3 6],P,left,yellow,20,15.28674602508545,"['up', 'left', 'left', 'down', 'down', 'down', 'up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down', 'up', 'up', 'down']"
339,grip,[14  8],[14  8],U,right,green,7,5.58366322517395,"['right', 'right', 'right', 'right', 'right', 'up', 'grip']"
340,grip,[15  6],[15  6],X,right,magenta,10,7.686367511749268,"['right', 'right', 'right', 'right', 'up', 'up', 'right', 'up', 'right', 'grip']"
341,grip,[ 5 11],[ 5 11],X,left,yellow,7,5.569814920425415,"['down', 'left', 'left', 'down', 'left', 'left', 'grip']"
342,grip,[10  6],[10  6],P,center,blue,5,4.036440849304199,"['up', 'up', 'up', 'right', 'grip']"
343,grip,[13 14],[13 14],T,bottom right,yellow,10,7.816393852233887,"['down', 'down', 'right', 'right', 'right', 'down', 'down', 'down', 'right', 'grip']"
344,grip,[16 16],[16 16],Z,bottom right,cyan,17,13.60570764541626,"['down', 'down', 'down', 'right', 'down right', 'down right', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'right', 'grip']"
345,grip,[13 12],[13 12],Z,right,yellow,9,7.290178060531616,"['right', 'right', 'right', 'down right', 'right', 'down', 'down', 'down', 'grip']"
346,grip,[12  9],[12  9],Z,center,cyan,4,3.237614154815674,"['right', 'right', 'right', 'grip']"
347,grip,[ 8 16],[ 8 16],X,bottom,green,9,7.144764184951782,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'grip']"
348,grip,[11  4],[11  4],W,top,green,8,6.356832504272461,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'grip']"
349,grip,[ 8 12],[ 8 12],Z,center,blue,5,4.0838377475738525,"['down', 'down', 'down', 'left', 'grip']"
350,grip,[ 8 15],[ 7 15],W,bottom,magenta,8,6.314729690551758,"['down', 'down', 'down', 'down', 'down', 'left', 'down', 'grip']"
351,grip,[15 10],[15 10],X,right,blue,8,6.336699962615967,"['right', 'right', 'right', 'right', 'right', 'down', 'right', 'grip']"
352,grip,[ 4 13],[ 4 13],X,bottom left,magenta,10,7.907287359237671,"['down', 'down', 'left', 'left', 'down', 'left', 'left', 'down', 'left', 'grip']"
353,grip,[15  7],[16  7],U,right,green,9,7.153073310852051,"['right', 'up', 'right', 'right', 'right', 'right', 'right', 'up', 'grip']"
354,grip,[4 8],[4 7],P,left,green,7,5.543150424957275,"['left', 'left', 'left', 'up', 'left', 'left', 'grip']"
355,grip,[5 4],[5 4],U,top left,magenta,10,7.860600233078003,"['up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'grip']"
356,grip,[12  5],[12  5],T,top,green,8,5.94368839263916,"['up', 'up', 'up', 'right', 'up', 'right', 'right', 'grip']"
357,grip,[6 2],[6 2],U,top,blue,11,8.351919412612915,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
358,grip,[ 7 12],[ 7 12],W,center,cyan,6,4.7334253787994385,"['down', 'down', 'left', 'down', 'left', 'grip']"
359,grip,[13 16],[13 16],P,bottom right,green,12,9.478072881698608,"['down', 'down', 'down', 'down', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'grip']"
360,grip,[15 16],[16 16],Z,bottom right,blue,14,10.790045976638794,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
361,grip,[11  9],[11  9],W,center,blue,3,2.4769446849823,"['right', 'right', 'grip']"
362,grip,[12  6],[12  6],P,center,magenta,7,5.660516262054443,"['up', 'up', 'up', 'right', 'right', 'right', 'grip']"
363,grip,[3 9],[3 9],Z,left,red,7,5.468496322631836,"['left', 'left', 'left', 'left', 'left', 'left', 'grip']"
364,grip,[ 9 14],[10 14],Z,bottom,yellow,8,6.41094970703125,"['down', 'down', 'down', 'down', 'right', 'down', 'left', 'grip']"
365,grip,[14 14],[14 14],T,bottom right,green,12,9.673474550247192,"['down right', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'grip']"
366,grip,[ 9 16],[ 9 16],T,bottom,green,8,6.301164627075195,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'grip']"
367,grip,[9 6],[9 6],X,center,cyan,4,3.227104425430298,"['up', 'up', 'up', 'grip']"
368,grip,[14  4],[14  4],U,top right,yellow,12,9.459314584732056,"['up', 'up right', 'right', 'up', 'up', 'right', 'up', 'right', 'right', 'right', 'up', 'grip']"
369,grip,[11 10],[11 10],Z,center,red,4,3.311967372894287,"['right', 'down', 'right', 'grip']"
370,grip,[7 8],[6 8],W,center,red,4,3.2650930881500244,"['up', 'left', 'left', 'grip']"
371,grip,[11 11],[11 11],X,center,magenta,5,4.000088453292847,"['down', 'down', 'right', 'right', 'grip']"
372,grip,[3 2],[4 2],T,top left,yellow,14,10.910465240478516,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'grip']"
373,grip,[3 8],[2 8],W,left,magenta,8,6.3542563915252686,"['left', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
374,grip,[9 5],[9 5],W,top,cyan,5,4.039307594299316,"['up', 'up', 'up', 'up', 'grip']"
375,grip,[13 13],[13 13],U,bottom right,cyan,9,7.157512187957764,"['down', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'grip']"
376,grip,[14  9],[14  9],U,right,magenta,6,4.838365316390991,"['right', 'right', 'right', 'right', 'right', 'grip']"
377,grip,[ 7 12],[ 7 12],U,center,magenta,6,4.701804876327515,"['down', 'down', 'left', 'left', 'down', 'grip']"
