,last_move,predicted_position,target_position,shape,region,color,steps,time,total_steps_taken
195,grip,[13  6],[13  6],X,right,green,8,3.37886381149292,"['up', 'right', 'up', 'right', 'up', 'right', 'right', 'grip']"
196,grip,[6 4],[6 4],U,top,red,9,3.819422960281372,"['up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
197,grip,[ 3 10],[ 3 10],P,left,red,8,3.425610303878784,"['left', 'left', 'left', 'left', 'left', 'left', 'down', 'grip']"
198,grip,[13  6],[13  6],T,right,magenta,8,3.40708589553833,"['up', 'up', 'right', 'right', 'up', 'right', 'right', 'grip']"
199,grip,[ 6 16],[ 6 16],P,bottom,cyan,11,4.609478235244751,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'left', 'grip']"
200,grip,[ 6 13],[ 6 13],T,bottom,magenta,8,3.3684475421905518,"['down', 'down', 'down', 'left', 'left', 'down', 'left', 'grip']"
201,grip,[10 13],[10 13],U,bottom,green,6,2.5847766399383545,"['down', 'down', 'down', 'down', 'right', 'grip']"
202,grip,[ 4 15],[ 4 15],X,bottom left,magenta,12,5.31487512588501,"['down', 'down', 'down', 'down', 'left', 'left', 'down', 'left', 'left', 'down', 'left', 'grip']"
203,grip,[2 9],[2 9],P,left,green,8,3.4128353595733643,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'grip']"
204,grip,[8 9],[8 9],W,center,magenta,2,0.9642021656036377,"['left', 'grip']"
205,grip,[15 16],[15 16],U,bottom right,green,14,5.811008930206299,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'right', 'grip']"
206,grip,[6 5],[6 5],P,top,magenta,8,3.4376933574676514,"['up', 'up', 'up', 'left', 'left', 'up', 'left', 'grip']"
207,grip,[ 8 13],[ 8 13],W,bottom,blue,6,2.61019229888916,"['down', 'down', 'down', 'down', 'left', 'grip']"
208,grip,[7 5],[7 5],U,top,green,7,3.013505458831787,"['up', 'up', 'up', 'up', 'left', 'left', 'grip']"
209,grip,[16 13],[16 13],X,bottom right,yellow,12,5.048689842224121,"['down', 'down', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'right', 'right', 'grip']"
210,grip,[ 6 13],[ 6 13],W,bottom,magenta,8,3.406244993209839,"['down', 'down', 'down', 'left', 'down', 'left', 'left', 'grip']"
211,grip,[14  6],[14  6],Z,right,yellow,9,3.813685894012451,"['up', 'right', 'up', 'right', 'right', 'up', 'right', 'right', 'grip']"
212,grip,[15 16],[15 16],Z,bottom right,red,14,5.855847120285034,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'right', 'grip']"
213,grip,[12  5],[12  5],X,top,magenta,8,3.400925636291504,"['up', 'up', 'up', 'right', 'right', 'up', 'right', 'grip']"
214,grip,[ 3 10],[ 3 10],T,left,yellow,8,3.4011878967285156,"['left', 'left', 'left', 'left', 'down', 'left', 'left', 'grip']"
215,grip,[9 4],[9 4],Z,top,blue,6,2.587397336959839,"['up', 'up', 'up', 'up', 'up', 'grip']"
216,grip,[8 6],[8 6],X,center,magenta,5,2.1586198806762695,"['up', 'up', 'up', 'left', 'grip']"
217,grip,[4 2],[4 2],W,top left,magenta,13,5.601775169372559,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'up', 'left', 'left', 'grip']"
218,grip,[ 9 10],[ 9 10],X,center,magenta,2,0.9215214252471924,"['down', 'grip']"
219,grip,[ 6 13],[ 6 13],P,bottom,yellow,8,3.3158817291259766,"['down', 'down', 'down', 'left', 'down', 'left', 'left', 'grip']"
220,grip,[ 7 16],[ 7 16],U,bottom,blue,10,4.191349267959595,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'grip']"
221,grip,[16 13],[16 13],Z,bottom right,magenta,12,5.222768306732178,"['down', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'grip']"
222,grip,[12  5],[12  5],T,top,green,8,3.401543140411377,"['up', 'up', 'up', 'up', 'right', 'right', 'right', 'grip']"
223,grip,[ 3 16],[ 3 16],U,bottom left,magenta,14,6.187362194061279,"['down', 'down', 'down', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'down', 'left', 'left', 'grip']"
224,grip,[ 8 10],[ 8 10],Z,center,red,3,1.3679490089416504,"['down', 'left', 'grip']"
225,grip,[8 3],[8 3],W,top,green,8,3.4389259815216064,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'grip']"
226,grip,[10 10],[10 10],X,center,yellow,3,1.3566088676452637,"['down', 'right', 'grip']"
227,grip,[13 14],[13 14],P,bottom right,green,10,4.275716543197632,"['down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'down', 'grip']"
228,grip,[11  4],[11  4],X,top,cyan,8,3.4486443996429443,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
229,grip,[4 8],[4 8],P,left,cyan,7,2.996441125869751,"['left', 'left', 'left', 'left', 'up', 'left', 'grip']"
230,grip,[6 5],[6 5],Z,top,blue,8,3.4062929153442383,"['up', 'up', 'up', 'left', 'left', 'up', 'left', 'grip']"
231,grip,[13  5],[13  5],T,top right,green,9,3.8189361095428467,"['up', 'up', 'up', 'right', 'up', 'right', 'right', 'right', 'grip']"
232,grip,[10  3],[10  3],X,top,red,8,3.400383710861206,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'grip']"
233,grip,[8 6],[8 6],X,center,yellow,5,2.1706318855285645,"['up', 'up', 'up', 'left', 'grip']"
234,grip,[9 4],[9 4],T,top,red,6,2.5686397552490234,"['up', 'up', 'up', 'up', 'up', 'grip']"
235,grip,[11  4],[11  4],Z,top,cyan,8,3.3872416019439697,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
236,grip,[12  3],[12  3],T,top,green,10,4.204533815383911,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'grip']"
237,grip,[3 7],[3 7],X,left,cyan,9,3.785857915878296,"['left', 'left', 'left', 'up', 'left', 'left', 'up', 'left', 'grip']"
238,grip,[ 3 11],[ 3 11],X,left,green,9,3.8057422637939453,"['left', 'left', 'left', 'down', 'left', 'down', 'left', 'left', 'grip']"
239,grip,[3 4],[3 4],T,top left,yellow,12,5.026083707809448,"['up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'up', 'grip']"
240,grip,[14  6],[14  6],U,right,red,9,3.8312180042266846,"['up', 'up', 'right', 'up', 'right', 'right', 'right', 'right', 'grip']"
241,grip,[16 13],[16 13],T,bottom right,red,12,5.031604290008545,"['down', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'grip']"
242,grip,[11  9],[11  9],X,center,yellow,3,1.3631346225738525,"['right', 'right', 'grip']"
243,grip,[12  5],[12  5],W,top,blue,8,3.41524600982666,"['up', 'up', 'up', 'right', 'right', 'up', 'right', 'grip']"
244,grip,[ 6 14],[ 6 14],W,bottom,green,9,3.807285785675049,"['down', 'down', 'down', 'down', 'down', 'left', 'left', 'left', 'grip']"
245,grip,[13 16],[13 16],Z,bottom right,green,12,5.003204107284546,"['down', 'down', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'grip']"
246,grip,[4 4],[4 4],X,top left,yellow,11,4.611032009124756,"['up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
247,grip,[ 9 11],[ 9 11],Z,center,blue,3,1.351339340209961,"['down', 'down', 'grip']"
248,grip,[15  8],[15  8],X,right,blue,8,3.3839306831359863,"['right', 'right', 'right', 'right', 'right', 'up', 'right', 'grip']"
249,grip,[8 5],[8 5],P,top,magenta,6,2.559086799621582,"['up', 'up', 'up', 'up', 'left', 'grip']"
250,grip,[5 2],[5 2],X,top left,red,12,5.012911319732666,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'up', 'left', 'grip']"
251,grip,[ 2 12],[ 2 12],W,left,cyan,11,4.591485977172852,"['left', 'left', 'left', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'grip']"
252,grip,[12  8],[12  8],X,center,yellow,5,2.1698501110076904,"['right', 'right', 'up', 'right', 'grip']"
253,grip,[ 3 16],[ 3 16],P,bottom left,cyan,14,6.13179874420166,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'left', 'down', 'left', 'left', 'left', 'grip']"
254,grip,[ 8 13],[ 8 13],P,bottom,magenta,6,2.577695608139038,"['down', 'down', 'down', 'down', 'left', 'grip']"
255,grip,[12 11],[12 11],X,center,magenta,6,2.5724985599517822,"['down', 'down', 'right', 'right', 'right', 'grip']"
256,grip,[15  5],[15  5],T,top right,yellow,11,4.60622501373291,"['up', 'up', 'up', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'grip']"
257,grip,[2 6],[2 6],T,left,yellow,11,4.598139524459839,"['left', 'up', 'left', 'up', 'left', 'left', 'left', 'up', 'left', 'left', 'grip']"
258,grip,[ 2 16],[ 2 16],X,bottom left,yellow,15,6.182380199432373,"['down', 'down', 'down', 'down', 'left', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'left', 'left', 'grip']"
259,grip,[7 5],[7 5],W,top,blue,7,3.0072238445281982,"['up', 'up', 'up', 'up', 'left', 'left', 'grip']"
260,grip,[16  5],[16  5],U,top right,green,12,5.04415225982666,"['up', 'up', 'up', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'grip']"
261,grip,[12 14],[12 14],U,bottom,blue,9,3.8183319568634033,"['down', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'grip']"
262,grip,[ 3 16],[ 2 16],U,bottom left,magenta,14,6.1373255252838135,"['down', 'down', 'down', 'down', 'left', 'left', 'left', 'down', 'down', 'left', 'left', 'left', 'down', 'grip']"
263,grip,[4 4],[4 4],U,top left,yellow,11,4.628177881240845,"['up', 'up', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'left', 'grip']"
264,grip,[ 6 13],[ 6 13],X,bottom,magenta,8,3.4046578407287598,"['down', 'down', 'down', 'left', 'down', 'left', 'left', 'grip']"
265,grip,[8 6],[8 6],W,center,magenta,5,2.175769090652466,"['up', 'up', 'up', 'left', 'grip']"
266,grip,[14 15],[14 15],X,bottom right,red,12,5.011937856674194,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'right', 'grip']"
267,grip,[5 2],[5 2],P,top left,magenta,12,5.282817363739014,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'grip']"
268,grip,[ 2 10],[ 2 10],T,left,yellow,9,3.788590908050537,"['left', 'left', 'left', 'left', 'left', 'left', 'down', 'left', 'grip']"
269,grip,[8 3],[8 3],Z,top,yellow,8,3.414055824279785,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'grip']"
270,grip,[4 7],[4 7],T,left,cyan,8,3.390064001083374,"['left', 'left', 'left', 'up', 'left', 'left', 'up', 'grip']"
271,grip,[16  9],[16  9],T,right,cyan,8,3.379873514175415,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'grip']"
272,grip,[13 11],[13 11],U,right,green,7,2.9528112411499023,"['down', 'right', 'right', 'down', 'right', 'right', 'grip']"
273,grip,[3 7],[3 7],U,left,cyan,9,3.783195972442627,"['left', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'grip']"
274,grip,[13  4],[13  4],U,top right,red,10,4.224384784698486,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'grip']"
275,grip,[3 7],[3 7],Z,left,red,9,3.8346965312957764,"['left', 'left', 'left', 'left', 'up', 'left', 'up', 'left', 'grip']"
276,grip,[3 2],[3 2],P,top left,cyan,14,6.12505030632019,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
277,grip,[16 12],[16 12],P,right,magenta,11,4.640055418014526,"['down', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'right', 'right', 'grip']"
278,grip,[6 2],[6 2],T,top,magenta,11,4.6545631885528564,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'left', 'grip']"
279,grip,[ 2 12],[ 2 12],P,left,red,11,4.645603179931641,"['left', 'left', 'left', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'grip']"
280,grip,[10  7],[10  7],Z,center,yellow,4,1.7790677547454834,"['up', 'up', 'right', 'grip']"
281,grip,[14 15],[14 15],P,bottom right,red,12,5.045177459716797,"['down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'right', 'grip']"
282,grip,[10 15],[10 15],P,bottom,yellow,8,3.4072952270507812,"['down', 'down', 'down', 'down', 'down', 'down', 'right', 'grip']"
283,grip,[6 8],[6 8],X,center,magenta,5,2.1757166385650635,"['left', 'left', 'up', 'left', 'grip']"
284,grip,[ 6 14],[ 6 14],U,bottom,cyan,9,3.797572374343872,"['down', 'down', 'down', 'down', 'down', 'left', 'left', 'left', 'grip']"
285,grip,[12 15],[12 14],W,bottom,blue,10,4.225611925125122,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
286,grip,[11  8],[11  8],P,center,cyan,4,1.7679972648620605,"['right', 'up', 'right', 'grip']"
287,grip,[6 5],[6 5],P,top,green,8,3.4174280166625977,"['up', 'up', 'up', 'left', 'up', 'left', 'left', 'grip']"
288,grip,[3 8],[3 8],X,left,green,8,3.3991057872772217,"['left', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
289,grip,[ 4 11],[ 4 11],W,left,blue,8,3.396859884262085,"['left', 'down', 'left', 'left', 'down', 'left', 'left', 'grip']"
290,grip,[10  8],[10  8],P,center,red,3,1.3591890335083008,"['up', 'right', 'grip']"
291,grip,[15 11],[15 11],X,right,red,9,3.785435438156128,"['right', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'grip']"
292,grip,[10 13],[10 13],Z,bottom,red,6,2.5845537185668945,"['down', 'down', 'down', 'down', 'right', 'grip']"
293,grip,[2 3],[2 3],X,top left,cyan,14,6.135933876037598,"['up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'up', 'left', 'left', 'left', 'grip']"
294,grip,[ 3 16],[ 2 16],P,bottom left,cyan,14,6.140470266342163,"['down', 'down', 'down', 'down', 'left', 'left', 'left', 'down', 'down', 'left', 'down', 'left', 'left', 'grip']"
295,grip,[ 9 15],[ 9 15],X,bottom,yellow,7,2.970134735107422,"['down', 'down', 'down', 'down', 'down', 'down', 'grip']"
296,grip,[9 7],[9 7],Z,center,red,3,1.364236831665039,"['up', 'up', 'grip']"
297,grip,[10  2],[10  2],U,top,magenta,9,3.8042075634002686,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'grip']"
298,grip,[16 14],[16 14],Z,bottom right,cyan,15,6.854294776916504,"['down', 'down', 'down right', 'down', 'right', 'down right', 'right', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'grip']"
299,grip,[11  4],[11  4],Z,top,red,8,3.385411024093628,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
300,grip,[ 2 12],[ 2 12],T,left,yellow,11,4.615073919296265,"['left', 'left', 'left', 'left', 'down', 'down', 'left', 'left', 'down', 'left', 'grip']"
301,down,[17 21],[16 14],U,bottom right,cyan,20,8.549455165863037,"['down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'down', 'down', 'down', 'down']"
302,grip,[13  6],[13  6],W,right,yellow,8,3.3982975482940674,"['up', 'up', 'right', 'right', 'up', 'right', 'right', 'grip']"
303,grip,[11  6],[11  6],P,center,magenta,6,2.583799123764038,"['up', 'up', 'right', 'up', 'right', 'grip']"
304,grip,[12  8],[12  8],Z,center,magenta,5,2.1821441650390625,"['right', 'up', 'right', 'right', 'grip']"
305,grip,[11 13],[11 13],T,bottom,cyan,7,2.990194797515869,"['down', 'down', 'down', 'down', 'right', 'right', 'grip']"
306,grip,[13 16],[13 16],P,bottom right,cyan,12,5.285575866699219,"['down', 'down', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'grip']"
307,grip,[2 2],[2 2],P,top left,yellow,15,6.232960224151611,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'up', 'left', 'left', 'left', 'grip']"
308,grip,[ 9 10],[ 9 10],P,center,green,2,0.9518589973449707,"['down', 'grip']"
309,grip,[16  7],[16  7],X,right,blue,10,4.2070472240448,"['right', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'right', 'grip']"
310,grip,[13 11],[13 11],Z,right,red,7,2.975578784942627,"['down', 'down', 'right', 'right', 'right', 'right', 'grip']"
311,grip,[16  9],[16  9],T,right,blue,8,3.3933138847351074,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'grip']"
312,grip,[12 14],[12 14],X,bottom,magenta,9,3.7663283348083496,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'grip']"
313,grip,[2 6],[2 6],T,left,magenta,11,4.586206674575806,"['up', 'left', 'left', 'left', 'up', 'left', 'left', 'up', 'left', 'left', 'grip']"
314,grip,[ 8 14],[ 8 14],W,bottom,magenta,7,2.966609239578247,"['down', 'down', 'down', 'down', 'down', 'left', 'grip']"
315,grip,[15 10],[15 10],W,right,blue,8,3.3857829570770264,"['right', 'down', 'right', 'right', 'right', 'right', 'right', 'grip']"
316,grip,[16  7],[16  7],U,right,yellow,10,4.223673343658447,"['right', 'right', 'up', 'right', 'right', 'up', 'right', 'right', 'right', 'grip']"
317,grip,[15  5],[15  5],U,top right,yellow,11,4.616793870925903,"['up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'grip']"
318,grip,[11  6],[11  6],X,center,magenta,6,2.5815484523773193,"['up', 'up', 'right', 'up', 'right', 'grip']"
319,grip,[ 8 13],[ 8 13],Z,bottom,magenta,6,2.580091714859009,"['down', 'down', 'down', 'down', 'left', 'grip']"
320,grip,[ 3 10],[ 3 10],W,left,cyan,8,3.396683692932129,"['left', 'left', 'left', 'left', 'down', 'left', 'left', 'grip']"
321,grip,[14 14],[14 14],X,bottom right,green,11,4.6480393409729,"['down', 'down', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'grip']"
322,grip,[ 6 14],[ 6 14],Z,bottom,cyan,9,3.7794244289398193,"['down', 'down', 'down', 'down', 'down', 'left', 'left', 'left', 'grip']"
323,grip,[ 8 10],[ 8 10],X,center,blue,3,1.3427174091339111,"['down', 'left', 'grip']"
324,grip,[4 2],[4 2],T,top left,blue,13,5.384932041168213,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
325,grip,[8 8],[8 8],P,center,magenta,3,1.3365259170532227,"['up', 'left', 'grip']"
326,grip,[15 12],[15 12],X,right,yellow,10,4.156079292297363,"['down', 'right', 'right', 'down', 'right', 'down', 'right', 'right', 'right', 'grip']"
327,grip,[11 15],[11 15],P,bottom,red,9,3.7557363510131836,"['down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'grip']"
328,grip,[13  6],[13  6],P,right,yellow,8,3.354506254196167,"['up', 'right', 'up', 'right', 'up', 'right', 'right', 'grip']"
329,grip,[13 11],[13 11],P,right,magenta,7,2.9646594524383545,"['down', 'right', 'right', 'right', 'down', 'right', 'grip']"
330,grip,[2 5],[2 5],Z,top left,red,12,4.996954441070557,"['up', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
331,grip,[ 6 10],[ 6 10],P,center,cyan,5,2.1798624992370605,"['left', 'left', 'left', 'down', 'grip']"
332,grip,[3 7],[3 7],P,left,cyan,9,3.7629013061523438,"['left', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'grip']"
333,grip,[ 8 12],[ 8 12],X,center,magenta,5,2.1512768268585205,"['down', 'down', 'down', 'left', 'grip']"
334,grip,[7 5],[7 5],U,top,magenta,7,2.982229232788086,"['up', 'up', 'up', 'up', 'left', 'left', 'grip']"
335,grip,[9 8],[9 8],P,center,yellow,2,0.946692943572998,"['up', 'grip']"
336,grip,[12  8],[12  8],W,center,blue,5,2.156015396118164,"['right', 'up', 'right', 'right', 'grip']"
337,grip,[11 10],[11 10],W,center,blue,4,1.7520043849945068,"['down', 'right', 'right', 'grip']"
338,grip,[12  2],[12  2],Z,top,green,11,4.614272117614746,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'up', 'right', 'grip']"
339,grip,[16  9],[16  9],T,right,cyan,8,3.369682550430298,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'grip']"
340,grip,[15  2],[15  2],T,top right,cyan,14,6.11699914932251,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'grip']"
341,grip,[13 14],[13 14],X,bottom right,blue,10,4.1887876987457275,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'grip']"
342,grip,[16  7],[16  7],U,right,red,10,4.21317720413208,"['right', 'right', 'up', 'right', 'right', 'up', 'right', 'right', 'right', 'grip']"
343,grip,[8 5],[8 5],T,top,magenta,6,2.586091995239258,"['up', 'up', 'up', 'left', 'up', 'grip']"
344,grip,[16 13],[16 13],U,bottom right,green,13,5.5646302700042725,"['down', 'down right', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'right', 'right', 'right', 'grip']"
345,grip,[ 2 14],[ 2 14],U,bottom left,yellow,13,5.436330080032349,"['down', 'down', 'down', 'left', 'left', 'left', 'down', 'left', 'left', 'down', 'left', 'left', 'grip']"
346,grip,[ 4 11],[ 4 11],X,left,red,8,3.3969485759735107,"['left', 'left', 'down', 'left', 'left', 'down', 'left', 'grip']"
347,grip,[ 6 10],[ 6 10],T,center,magenta,5,2.17057466506958,"['left', 'left', 'down', 'left', 'grip']"
348,grip,[12  8],[12  8],T,center,magenta,5,2.164947748184204,"['right', 'up', 'right', 'right', 'grip']"
349,grip,[14 15],[14 15],W,bottom right,red,12,4.9977500438690186,"['down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'right', 'grip']"
350,grip,[3 4],[3 4],U,top left,red,12,4.996873617172241,"['up', 'up', 'up', 'left', 'up', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
351,grip,[5 7],[5 7],P,left,green,7,2.958375930786133,"['up', 'left', 'left', 'left', 'up', 'left', 'grip']"
352,grip,[14  3],[14  3],P,top right,blue,12,4.970890045166016,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'up', 'right', 'right', 'right', 'grip']"
353,grip,[4 8],[4 8],W,left,green,7,2.959047317504883,"['left', 'left', 'left', 'left', 'up', 'left', 'grip']"
354,grip,[16 13],[16 13],Z,bottom right,yellow,13,5.526706218719482,"['down', 'down', 'right', 'down right', 'right', 'down', 'right', 'right', 'down', 'right', 'right', 'right', 'grip']"
355,grip,[ 6 16],[ 6 16],W,bottom,blue,11,4.601760149002075,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'left', 'grip']"
356,grip,[16 12],[16 12],W,right,red,11,4.600119113922119,"['right', 'down', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'right', 'grip']"
357,grip,[9 8],[9 8],U,center,cyan,2,0.9325799942016602,"['up', 'grip']"
358,grip,[6 7],[6 7],P,center,magenta,6,2.5729806423187256,"['up', 'left', 'left', 'up', 'left', 'grip']"
359,grip,[15 12],[15 12],W,right,cyan,10,4.199489116668701,"['down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'grip']"
360,grip,[ 2 13],[ 2 13],T,bottom left,magenta,12,5.2704362869262695,"['down', 'left', 'down', 'left', 'left', 'down', 'left', 'left', 'left', 'down', 'left', 'grip']"
361,grip,[14  6],[14  6],X,right,cyan,9,3.803208827972412,"['up', 'up', 'right', 'right', 'up', 'right', 'right', 'right', 'grip']"
362,grip,[10  7],[10  7],Z,center,red,4,1.772425889968872,"['up', 'up', 'right', 'grip']"
363,grip,[ 6 13],[ 6 13],X,bottom,green,8,3.405299186706543,"['down', 'down', 'down', 'left', 'down', 'left', 'left', 'grip']"
364,grip,[3 4],[3 4],X,top left,cyan,12,5.277660369873047,"['up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'up', 'left', 'left', 'grip']"
365,grip,[13 10],[13 10],P,right,yellow,6,2.574314594268799,"['right', 'right', 'down', 'right', 'right', 'grip']"
366,grip,[ 7 14],[ 7 14],T,bottom,magenta,8,3.3796350955963135,"['down', 'down', 'down', 'down', 'down', 'left', 'left', 'grip']"
367,grip,[16  3],[16  3],X,top right,red,14,5.809792757034302,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'grip']"
368,grip,[16  6],[16  6],Z,right,red,11,4.615388870239258,"['right', 'up', 'right', 'up', 'right', 'right', 'right', 'up', 'right', 'right', 'grip']"
369,grip,[ 8 13],[ 8 13],X,bottom,yellow,6,2.585814952850342,"['down', 'down', 'down', 'down', 'left', 'grip']"
370,grip,[10 11],[10 11],T,center,yellow,4,1.7567195892333984,"['down', 'down', 'right', 'grip']"
371,grip,[ 2 15],[ 2 15],X,bottom left,blue,14,5.8544394969940186,"['down', 'down', 'down', 'left', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'left', 'left', 'grip']"
372,grip,[ 8 16],[ 8 16],Z,bottom,yellow,9,3.7912395000457764,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'grip']"
373,grip,[14  8],[14  8],Z,right,red,7,2.9931535720825195,"['right', 'right', 'right', 'right', 'up', 'right', 'grip']"
374,grip,[11  9],[11  9],W,center,cyan,3,1.3560264110565186,"['right', 'right', 'grip']"
375,grip,[ 9 15],[ 9 15],X,bottom,cyan,7,2.9726521968841553,"['down', 'down', 'down', 'down', 'down', 'down', 'grip']"
376,grip,[ 7 11],[ 7 11],X,center,red,5,2.175196409225464,"['down', 'down', 'left', 'left', 'grip']"
377,grip,[8 9],[8 9],P,center,green,2,0.949540376663208,"['left', 'grip']"
378,grip,[ 9 15],[ 9 15],P,bottom,cyan,7,2.979933023452759,"['down', 'down', 'down', 'down', 'down', 'down', 'grip']"
379,grip,[15 11],[15 11],W,right,blue,9,3.8062546253204346,"['down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'grip']"
380,grip,[14  2],[14  2],X,top right,yellow,13,5.418743371963501,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'up', 'right', 'grip']"
381,grip,[11  8],[11  8],T,center,red,4,1.7696824073791504,"['right', 'up', 'right', 'grip']"
382,grip,[16 16],[16 16],Z,bottom right,red,16,6.779696464538574,"['down', 'down', 'down', 'down', 'down right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'right', 'grip']"
383,grip,[11  8],[11  8],P,center,green,4,1.7647690773010254,"['right', 'up', 'right', 'grip']"
384,grip,[ 8 10],[ 8 10],P,center,green,3,1.3577117919921875,"['down', 'left', 'grip']"
385,grip,[11 10],[11 10],Z,center,cyan,4,1.7623229026794434,"['down', 'right', 'right', 'grip']"
386,grip,[ 7 14],[ 7 14],U,bottom,blue,8,3.4027562141418457,"['down', 'down', 'down', 'down', 'down', 'left', 'left', 'grip']"
387,grip,[ 2 14],[ 2 14],T,bottom left,blue,13,5.41266393661499,"['down', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'left', 'down', 'left', 'left', 'grip']"
